from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5793259;6016697;603;42190;174;110;42657;176;159;55859;192;151;54222;80;50391;69;50369;45
5793260;6016697;603;42225;173;110;42243;176;160;55893;192;152;54257;80;50355;69;50333;45
5793261;6016697;597;41810;174;110;42320;170;154;55338;182;146;53702;80;50136;69;50113;45
5793262;6016697;596;41706;174;110;42363;170;154;55336;182;146;53700;80;50561;69;50538;45
5793263;6016697;596;41753;174;110;42363;176;146;53282;192;150;53282;80;51666;70;51644;45
5793264;6016697;595;41684;178;112;42074;206;184;53768;234;208;59438;84;50288;73;48489;47
5793265;6016697;596;41725;177;112;42012;206;184;53808;237;208;59478;84;50621;73;48822;47
5793266;6016697;596;41734;183;116;42057;206;184;53818;237;208;59488;85;50818;74;49019;48
5793267;6016697;607;42508;183;116;42057;224;196;54592;253;204;56228;85;51613;74;49814;48
5793268;6016697;613;42906;201;127;45620;230;201;54990;261;209;56626;86;51839;74;50040;49
5793269;6016697;643;45004;198;125;45140;242;188;68638;261;226;63649;91;50651;80;48853;54
5793270;6016697;640;44823;198;125;45140;233;185;68457;261;223;63469;91;53540;80;51741;54
5795164;6016697;608;42566;174;110;42657;182;153;54598;202;157;54598;80;50675;70;50653;46
5795165;6016697;609;42647;174;110;42657;182;154;54679;202;158;54679;80;52451;70;52429;46
5795166;6016697;608;42577;178;113;42050;182;153;54609;202;157;54609;83;52301;72;52278;48
5795167;6016697;593;41485;174;110;42287;170;154;54637;192;146;53000;80;50686;70;50664;46
5795168;6016697;593;41485;178;112;42074;170;154;54637;192;146;53001;82;51248;71;51226;47
5795169;6016697;594;41566;178;112;42074;170;156;54732;192;148;53095;82;51470;71;51448;47
5795170;6016697;592;41415;177;112;42012;206;180;53498;228;184;53498;82;50027;71;48228;47
5795171;6016697;590;41334;178;112;41915;206;179;53417;228;183;53417;84;50328;73;48529;47
5795172;6016697;595;41668;183;116;42057;206;184;53752;234;207;59422;85;50770;74;48972;48
5795173;6016697;599;41897;183;116;42057;206;187;53980;237;211;59650;85;50861;74;49062;48
5795174;6016697;596;41706;183;116;42057;206;184;53790;234;208;59460;85;50495;74;48696;48
5795175;6016697;595;41644;183;116;42057;206;183;53727;234;207;59397;85;50632;74;48833;48
5795176;6016697;641;44860;181;115;41868;233;186;68494;261;224;63505;86;50156;74;48357;49
5797069;6016697;580;40595;168;106;40777;200;161;53132;195;180;54577;-1;-1;-1;-1;-1
5797070;6016697;611;42764;168;106;40777;182;155;54796;202;159;54796;81;50953;70;50931;47
5797071;6016697;613;42881;178;113;42050;182;157;54913;202;161;54913;83;52353;72;52331;48
5797072;6016697;594;41576;178;113;42050;170;156;54728;192;148;53092;83;52070;72;52048;47
5797073;6016697;590;41291;178;113;42050;170;152;54443;182;144;52807;81;52155;70;52132;46
5797074;6016697;588;41173;177;112;41805;164;150;54339;182;142;52702;81;51019;70;50997;46
5797075;6016697;591;41382;177;112;42012;170;153;54547;182;145;52911;82;51352;71;51330;47
5797076;6016697;587;41098;178;112;41915;203;175;53181;221;179;53181;83;49974;72;48175;47
5797077;6016697;589;41224;178;112;41915;203;177;53308;224;181;53308;84;50406;73;48608;47
5797078;6016697;594;41558;183;116;42057;206;182;53642;228;186;53642;85;50944;74;49145;48
5797079;6016697;592;41465;183;116;42057;206;181;53549;228;185;53549;85;50780;74;48981;48
5797080;6016697;593;41510;183;116;42057;206;181;53594;228;185;53594;85;49991;74;48192;48
5797081;6016697;593;41496;183;116;42057;206;181;53580;228;185;53580;85;50611;74;48812;48
5797082;6016697;590;41290;181;115;41868;212;184;68357;237;213;56433;86;50142;74;48344;49
5798974;6016697;560;39222;164;104;39346;182;141;51760;181;161;53204;74;47097;64;47075;41
5798975;6016697;616;43124;177;112;43350;185;161;55156;222;165;55156;81;51301;71;51278;47
5798976;6016697;616;43119;177;112;43350;185;161;55151;222;165;55151;81;51188;70;51166;47
5798977;6016697;616;43126;178;113;42050;185;161;55158;222;165;55158;83;52393;72;52371;47
5798978;6016697;587;41106;176;111;41474;170;153;54266;182;145;52630;83;51865;72;51842;47
5798979;6016697;585;40929;176;111;41364;167;150;54090;182;142;52453;83;52223;72;52200;48
5798980;6016697;585;40930;176;111;41483;167;150;54090;182;142;52454;82;51383;71;51360;47
5798981;6016697;589;41201;177;112;41783;170;154;54361;192;146;52725;83;51770;72;51748;47
5798982;6016697;585;40930;178;112;41915;200;173;53013;214;177;53013;83;49834;72;48036;47
5798983;6016697;583;40804;178;112;41915;200;171;52888;211;175;52888;84;49775;73;47976;47
5798984;6016697;583;40797;180;114;41325;197;171;52881;211;175;52881;84;49766;73;47967;47
5798985;6016697;588;41162;180;114;41325;203;176;53246;221;180;53246;84;49658;73;47859;47
5798986;6016697;586;41024;183;116;42057;200;174;53108;217;178;53108;84;49924;73;48125;47
5798987;6016697;590;41280;183;116;42057;203;178;53364;228;182;53364;85;50383;74;48585;48
5798988;6016697;584;40874;179;113;41334;206;185;68423;233;207;56017;84;49618;73;47819;48
5800879;6016697;553;38726;163;103;39008;167;148;51263;175;159;52708;75;46818;64;46796;42
5800880;6016697;557;39005;164;104;39342;173;152;51542;178;163;52986;74;47093;64;47071;41
5800881;6016697;619;43329;164;104;39342;188;164;55361;222;168;55361;81;46721;71;46699;47
5800882;6016697;586;41018;177;112;43350;182;160;53400;208;164;53400;85;53896;74;53873;48
5800883;6016697;586;41054;177;112;41796;185;160;53435;218;164;53435;85;53673;73;53650;48
5800884;6016697;585;40975;176;111;41473;170;151;54159;182;143;52523;82;51681;71;51659;47
5800885;6016697;582;40711;176;111;41462;161;148;53932;182;140;52296;82;51384;71;51362;47
5800886;6016697;579;40563;176;111;41459;164;150;54075;182;142;52439;82;51675;71;51653;47
5800887;6016697;581;40683;177;112;41783;170;154;54349;182;146;52713;82;51759;71;51737;47
5800888;6016697;573;40141;177;112;40572;188;162;52224;204;166;52224;83;48950;72;47152;46
5800889;6016697;579;40545;177;112;40572;194;168;52628;208;172;52628;84;49539;72;47741;47
5800890;6016697;580;40621;177;112;40695;194;169;52704;211;173;52704;84;49452;73;47653;47
5800891;6016697;583;40832;180;114;41268;200;172;52915;214;176;52915;84;49329;72;47530;47
5800892;6016697;582;40768;180;114;41325;197;171;52852;211;175;52852;84;49803;73;48005;47
5800893;6016697;585;40930;180;114;41325;200;173;53013;214;177;53013;84;50344;73;48545;47
5800894;6016697;583;40783;179;113;41334;203;188;68681;228;206;55927;84;49624;73;47826;48
5800895;6016697;579;40544;178;112;41165;200;185;68441;224;203;55687;84;49524;73;47726;48
5802783;6016697;552;38628;162;103;38758;164;147;51165;175;157;52610;75;46815;64;46793;42
5802784;6016697;550;38509;162;103;38758;161;145;51046;175;156;52490;75;46786;64;46763;42
5802785;6016697;554;38787;164;104;39330;170;149;51324;175;160;52769;75;46291;64;46269;42
5802786;6016697;588;41155;164;104;39342;188;162;53537;218;166;53537;85;46474;73;46451;48
5802787;6016697;585;40918;164;104;39342;182;158;53300;208;162;53300;85;53707;73;53684;48
5802788;6016697;582;40720;177;112;41806;182;156;53102;202;160;53102;84;53460;73;53437;47
5802789;6016697;582;40720;177;112;41806;182;156;53102;202;160;53102;83;51922;72;51900;47
5802790;6016697;583;40789;178;112;41856;170;152;54181;182;144;52545;83;51445;72;51422;47
5802791;6016697;576;40291;174;110;40884;167;150;53539;182;142;51903;82;51718;71;51696;47
5802792;6016697;579;40527;174;110;40884;170;154;53775;182;146;52139;83;52020;72;51998;47
5802793;6016697;570;39913;177;112;40572;182;158;51996;194;162;51996;83;48892;72;47093;46
5802794;6016697;575;40248;177;112;40572;188;163;52332;204;167;52332;83;49177;72;47378;46
5802795;6016697;575;40249;177;112;40695;188;163;52332;204;167;52332;84;49178;72;47379;47
5802796;6016697;577;40363;180;114;41255;188;165;52446;204;169;52446;83;49374;72;47575;47
5802797;6016697;582;40724;180;114;41310;194;170;52807;211;174;52807;84;49695;73;47896;47
5802798;6016697;584;40898;179;113;40982;200;173;52982;214;177;52982;84;49437;73;47639;47
5802799;6016697;575;40226;176;111;40747;191;179;51122;218;187;51955;83;48938;72;47139;47
5802800;6016697;574;40147;177;112;40845;191;178;51043;212;185;51876;83;49106;72;47307;47
5802801;6016697;579;40516;177;112;41015;200;187;68040;224;202;55659;84;49465;73;47666;48
5804689;6016697;549;38462;160;101;38665;155;145;50999;168;146;51847;75;46506;65;46484;43
5804690;6016697;547;38291;161;102;38439;158;142;50828;172;152;52273;75;46498;65;46475;42
5804691;6016697;550;38492;168;107;38650;167;150;51353;175;157;51171;73;46481;63;46459;41
5804692;6016697;553;38684;170;108;38739;173;152;51545;175;160;51363;75;46921;65;46898;43
5804693;6016697;585;40919;170;108;38739;182;158;53300;208;162;53300;84;53770;73;53748;47
5804694;6016697;578;40480;178;113;41984;182;152;52861;202;156;52861;84;53376;73;53354;47
5804695;6016697;577;40405;178;113;41984;182;151;52787;198;155;52787;83;52009;72;51987;47
5804696;6016697;573;40130;173;110;40606;161;149;53404;182;141;51768;83;52458;72;52436;47
5804697;6016697;572;40061;173;110;40644;161;147;53309;182;139;51673;82;52054;71;52032;46
5804698;6016697;580;40589;175;111;41242;170;155;53837;192;147;52201;83;52122;72;52099;47
5804699;6016697;567;39691;176;111;40330;182;155;51774;191;159;51774;83;48608;72;46809;46
5804700;6016697;566;39649;175;111;40197;182;155;51733;191;159;51733;82;48548;71;46749;46
5804701;6016697;570;39899;177;112;40681;182;158;51983;194;162;51983;83;48937;72;47138;46
5804702;6016697;571;39963;175;111;40331;182;159;52046;194;163;52046;83;48756;72;46957;47
5804703;6016697;573;40112;179;113;40982;188;161;52196;204;165;52196;84;48930;73;47131;47
5804704;6016697;575;40261;179;113;40982;188;163;52344;204;167;52344;84;49329;73;47530;47
5804705;6016697;571;39982;179;113;40982;188;176;50878;212;183;51711;84;48752;73;46953;47
5804706;6016697;571;39943;176;111;40741;188;175;50838;212;182;51672;83;49041;72;47242;47
5804707;6016697;575;40217;177;112;41015;191;179;51112;218;186;51946;84;49554;73;47755;48
5806593;6016697;550;38477;158;100;38757;152;139;51409;168;140;51409;76;46603;65;46581;43
5806594;6016697;544;38107;160;101;38350;155;139;50644;168;145;51767;75;46256;65;46234;42
5806595;6016697;544;38074;161;102;38248;158;139;50611;172;149;52055;74;46138;64;46116;42
5806596;6016697;547;38258;168;107;38650;161;146;51119;172;154;50937;73;45864;63;45842;41
5806597;6016697;552;38633;170;108;38739;170;152;51494;175;159;51312;77;46774;67;46752;44
5806598;6016697;556;38944;174;110;38707;179;142;51805;178;160;51623;76;47006;66;46984;43
5806599;6016697;576;40316;174;110;40677;182;150;52698;198;154;52698;84;53127;72;53105;47
5806600;6016697;573;40088;174;110;40677;176;147;52470;192;151;52470;83;52984;72;52962;46
5806601;6016697;570;39889;173;110;40606;164;150;53517;182;142;51880;83;52379;72;52357;46
5806602;6016697;574;40172;174;110;40841;161;149;53446;182;141;51810;83;52192;72;52170;46
5806603;6016697;576;40320;174;110;40884;170;151;53595;182;143;51958;83;48553;72;46755;47
5806604;6016697;567;39686;174;110;40049;182;155;51770;191;159;51770;82;48490;71;46692;46
5806605;6016697;562;39374;174;110;40049;182;151;51457;188;155;51457;82;48353;71;46555;46
5806606;6016697;565;39561;175;111;40322;182;153;51644;191;157;51644;82;48414;71;46615;46
5806607;6016697;568;39743;175;111;40329;182;156;51827;191;160;51827;83;48776;71;46978;46
5806608;6016697;572;40064;177;112;40547;185;161;52147;204;165;52147;83;49121;71;47322;46
5806609;6016697;577;40384;179;113;40982;191;165;52468;204;169;52468;84;49301;73;47503;47
5806610;6016697;566;39627;174;110;40092;182;171;50523;201;178;51356;82;48488;71;46690;46
5806611;6016697;568;39787;174;110;40092;185;173;50682;205;180;51516;82;48894;71;47095;46
5806612;6016697;572;40033;175;111;40306;188;176;50929;212;184;51762;83;49044;72;47245;47
5806613;6016697;595;41650;181;114;42039;221;198;70458;232;217;61295;86;50342;75;48544;49
5808496;6016697;550;38515;156;99;38753;149;130;51044;153;123;49407;76;46533;66;46511;43
5808497;6016697;554;38804;159;100;39064;155;140;51761;168;145;51761;77;46981;66;46959;43
5808498;6016697;553;38700;160;101;38934;155;142;51882;168;147;51882;76;46771;66;46749;43
5808499;6016697;541;37859;162;102;38212;158;141;50720;172;148;50538;74;45996;64;45974;42
5808500;6016697;545;38150;176;111;39001;161;145;51011;172;153;50829;76;45570;66;45547;43
5808501;6016697;557;38984;180;114;39156;182;143;51845;178;161;51663;76;47083;66;47061;43
5808502;6016697;557;38996;174;110;38707;182;143;51857;178;161;51675;76;47281;66;47259;43
5808503;6016697;577;40414;172;109;38611;182;151;52796;198;155;52796;76;53256;66;53233;43
5808504;6016697;573;40102;174;110;40677;176;147;52484;192;151;52484;83;52875;72;52853;46
5808505;6016697;567;39722;172;109;40327;170;153;53740;182;145;52104;83;52554;71;52532;46
5808506;6016697;566;39636;172;109;40258;170;153;53728;182;145;52092;83;48523;71;46725;46
5808507;6016697;563;39418;174;110;40103;182;149;51310;185;153;51310;83;48327;72;46529;46
5808508;6016697;560;39234;173;109;39816;173;158;52761;185;150;51125;82;48028;71;46230;46
5808509;6016697;560;39177;172;109;39709;176;148;51260;185;152;51260;82;48104;71;46305;46
5808510;6016697;564;39478;173;109;39819;182;152;51562;188;156;51562;83;48593;72;46794;46
5808511;6016697;562;39357;177;112;40547;182;151;51441;188;155;51441;83;48994;72;47195;46
5808512;6016697;566;39601;177;112;40547;182;170;50496;201;178;51330;83;49180;71;47381;46
5808513;6016697;563;39400;172;109;39816;182;167;50296;198;175;51129;82;47978;71;46179;46
5808514;6016697;562;39315;174;110;40092;182;166;50210;198;173;51044;82;48238;71;46440;46
5808515;6016697;566;39606;175;111;40306;182;170;50502;201;178;51335;83;48502;72;46704;47
5808516;6016697;569;39843;180;114;40851;188;174;50739;205;181;51572;83;48962;72;47163;47
5808517;6016697;575;40254;180;114;40851;185;171;51225;211;187;51983;83;49147;72;47349;47
5808518;6016697;581;40639;180;114;40851;188;176;51610;221;198;55920;86;50622;75;48823;49
5810399;6016697;546;38251;155;98;38451;146;126;50780;144;119;49144;75;46137;65;46115;42
5810400;6016697;549;38429;156;99;38581;149;129;50958;153;122;49321;77;46564;66;46542;43
5810401;6016697;557;38992;159;101;39142;155;143;51949;172;148;51949;77;47118;67;47095;43
5810402;6016697;536;37538;159;101;39142;155;143;50862;168;144;50217;77;45643;67;45620;43
5810403;6016697;537;37609;168;107;38170;155;143;50876;168;145;50288;73;45970;63;45948;41
5810404;6016697;547;38255;180;114;39156;161;146;51116;172;154;50934;74;45576;64;45554;42
5810405;6016697;558;39041;180;114;39156;182;143;51902;181;161;51720;76;47236;66;47214;43
5810406;6016697;559;39146;172;109;38611;182;145;52007;181;163;51826;77;47331;67;47308;44
5810407;6016697;562;39311;171;108;38428;182;147;52172;184;165;51990;83;48999;72;47200;46
5810408;6016697;572;40037;173;110;40271;173;158;54055;192;150;52419;83;48664;71;46866;46
5810409;6016697;563;39425;172;109;40132;164;150;52700;182;142;51064;82;48289;71;46490;46
5810410;6016697;561;39236;171;108;39845;161;147;52511;182;139;50874;82;48111;71;46312;46
5810411;6016697;564;39490;171;108;39866;182;150;51381;188;154;51381;82;48275;71;46476;46
5810412;6016697;556;38941;172;109;39742;170;154;52468;174;146;50832;82;47971;71;46172;46
5810413;6016697;554;38783;170;108;39313;170;154;52503;177;146;50867;81;47758;71;45959;46
5810414;6016697;556;38955;172;109;39631;170;157;52674;177;149;51038;82;48021;71;46222;46
5810415;6016697;562;39362;172;109;39631;182;151;51446;188;155;51446;82;48337;71;46538;46
5810416;6016697;558;39045;177;112;40547;182;162;49940;195;170;50774;81;47766;71;45967;46
5810417;6016697;557;39012;172;109;39816;182;162;49908;192;169;50741;81;47845;71;46046;46
5810418;6016697;561;39271;172;109;39816;182;165;50166;198;173;51000;82;48275;71;46476;46
5810419;6016697;569;39805;174;110;40266;185;173;50700;205;180;51534;83;48626;72;46828;47
5810420;6016697;572;40026;180;114;40851;185;172;51327;212;184;51755;83;49030;72;47231;47
5810421;6016697;575;40242;180;114;40851;185;171;51213;211;187;51971;83;49136;72;47338;47
5810422;6016697;578;40484;180;114;40851;188;174;51455;218;196;55765;83;50456;73;48658;48
5810423;6016697;608;42552;189;119;42529;212;191;69983;229;210;60820;83;49414;73;49392;48
5810457;6016697;-1;-1;195;123;45392;158;146;53875;159;144;53769;79;49440;68;49158;44
5810458;6016697;655;45824;198;125;46195;152;143;53619;159;142;53632;79;49994;68;49712;44
5810462;6016697;-1;-1;204;129;46321;146;129;53425;156;134;54410;82;51421;71;51138;46
5810463;6016697;-1;-1;204;129;46245;140;126;53202;149;131;54186;82;51492;71;51210;46
5810464;6016697;-1;-1;206;130;46351;140;127;59861;153;134;54389;83;51902;72;51619;47
5812300;6016697;540;37817;154;97;38052;140;124;50346;137;113;48709;75;45745;65;45723;42
5812301;6016697;544;38048;154;98;38256;143;123;50577;144;116;48940;75;46222;65;46200;42
5812302;6016697;548;38354;155;98;38396;149;128;50884;150;121;49247;75;46649;65;46627;42
5812303;6016697;536;37550;159;101;39142;155;140;50229;168;144;50229;73;47182;63;47160;41
5812304;6016697;533;37296;168;107;38170;155;139;49976;168;140;49976;73;45413;63;45391;41
5812305;6016697;534;37347;168;107;38170;155;140;50026;168;141;50026;72;44981;63;44959;40
5812306;6016697;535;37460;168;106;37949;155;142;50139;168;143;50139;75;45839;65;45817;42
5812307;6016697;537;37598;167;106;37846;155;140;50277;168;145;50277;75;45718;65;45695;42
5812308;6016697;541;37901;169;107;38073;176;158;51490;175;162;51490;77;46933;67;46911;44
5812309;6016697;542;37913;171;108;38428;179;157;51376;178;162;51503;83;48932;72;47133;46
5812310;6016697;544;38110;174;110;40356;182;160;51573;178;161;51700;83;48739;72;46940;46
5812311;6016697;562;39371;174;110;40332;164;149;52646;182;141;51010;82;48292;71;46494;46
5812312;6016697;558;39072;170;108;39733;161;146;52403;178;138;50766;81;48041;70;46242;45
5812313;6016697;556;38901;170;107;39521;161;149;52617;174;141;50980;81;47751;70;45952;45
5812314;6016697;555;38829;170;107;39494;164;150;52174;171;142;50538;81;47768;70;45969;46
5812315;6016697;550;38524;169;107;39158;167;152;52358;171;144;50722;80;47465;70;45666;45
5812316;6016697;553;38726;171;108;39374;170;155;52050;177;148;50414;81;47835;70;46037;45
5812317;6016697;557;38972;171;108;39374;176;147;50660;177;151;50660;81;48242;70;46444;45
5812318;6016697;556;38908;171;108;39374;182;160;49804;192;168;50638;81;47624;70;45825;45
5812319;6016697;554;38762;172;109;39816;176;158;49657;192;166;50491;81;47854;70;46056;45
5812320;6016697;566;39604;174;110;40266;182;170;50500;201;178;51333;83;48343;72;46545;46
5812321;6016697;566;39626;174;110;40266;182;171;50522;201;178;51355;83;48712;72;46913;47
5812322;6016697;569;39827;174;110;40266;182;163;50682;201;180;50693;83;49139;72;47340;47
5812323;6016697;573;40084;180;114;40851;182;167;50939;204;184;50950;83;48485;72;46687;47
5812324;6016697;579;40561;192;122;42283;188;175;51532;218;197;55842;83;49603;73;49581;48
5812325;6016697;607;42513;192;122;42283;212;192;70868;229;209;59888;83;49421;73;49399;48
5812353;6016697;627;43860;190;120;43970;146;117;49752;149;133;51081;76;47963;66;47681;42
5812354;6016697;630;44066;191;121;44268;146;120;49959;153;136;51287;77;48182;66;47900;43
5812355;6016697;637;44617;193;122;44847;149;128;50534;158;144;51863;78;48320;67;48038;43
5812356;6016697;636;44499;193;122;44843;146;126;50394;156;142;51723;78;48742;67;48460;43
5812358;6016697;-1;-1;194;122;45121;164;150;54165;175;155;55150;78;49422;67;49139;43
5812359;6016697;-1;-1;201;127;45851;158;147;62916;168;152;54948;80;49451;69;49169;45
5812360;6016697;-1;-1;200;127;46021;152;143;53628;165;148;54613;80;50400;69;50118;45
5812361;6016697;-1;-1;201;127;46251;152;138;53318;159;143;54303;80;50372;69;50090;45
5812362;6016697;654;45747;200;127;45920;152;132;52851;156;137;53836;80;50977;69;50695;45
5812363;6016697;652;45633;201;127;45949;146;130;52734;156;135;53719;81;50907;70;50625;45
5812364;6016697;652;45661;203;128;45953;140;125;52710;149;130;53695;81;51150;70;50868;46
5812365;6016697;654;45762;203;128;45957;140;126;52817;149;131;53802;82;51618;71;51336;46
5812366;6016697;652;45672;205;129;46154;137;123;60065;156;142;53437;85;52297;73;52015;48
5814173;6016697;497;34817;146;92;34977;179;161;56502;180;159;43102;76;40932;67;40842;48
5814174;6016697;507;35495;149;94;35598;182;157;55544;189;169;43780;76;41572;68;41482;48
5814175;6016697;508;35587;149;94;35598;182;158;55636;189;170;43872;79;56103;69;56069;48
5814176;6016697;528;36954;145;92;36931;197;175;44235;221;198;44102;76;54488;67;54455;46
5814201;6016697;538;37630;153;97;37911;137;117;50160;137;110;48523;74;45765;64;45742;42
5814202;6016697;541;37880;153;97;38094;140;125;50409;137;114;48773;75;45425;65;45403;42
5814203;6016697;548;38372;164;104;37485;149;128;50901;150;121;49264;73;46359;64;46336;41
5814204;6016697;533;37341;164;104;37485;155;140;50020;168;141;50020;73;45446;64;45424;41
5814205;6016697;530;37072;163;103;37111;152;136;49751;168;137;49751;73;45080;63;45058;41
5814206;6016697;530;37069;168;106;38052;152;136;49748;168;137;49748;72;44834;63;44812;40
5814207;6016697;532;37216;167;106;37846;152;138;49895;168;139;49895;74;45472;64;45450;42
5814208;6016697;534;37379;165;105;37529;155;141;50058;168;142;50058;75;45609;65;45586;42
5814209;6016697;539;37753;169;107;38073;176;156;51343;175;160;51343;77;46761;66;46738;43
5814210;6016697;538;37690;169;107;38073;176;155;51279;175;159;51279;77;46753;66;46731;43
5814211;6016697;542;37906;174;110;40356;176;158;51496;175;162;51496;83;48982;72;47183;46
5814212;6016697;564;39452;171;108;39982;167;150;52727;182;142;51090;82;48453;71;46654;46
5814213;6016697;559;39107;171;108;39982;167;151;52755;178;143;51118;82;48373;71;46574;46
5814214;6016697;554;38755;169;107;39289;161;148;52033;174;140;50397;81;47622;70;45823;45
5814215;6016697;552;38617;169;107;39188;161;146;51895;171;138;50259;81;47661;70;45863;45
5814216;6016697;548;38356;170;107;39476;164;150;51680;174;143;50044;82;47339;71;45540;46
5814217;6016697;548;38378;171;108;39374;164;150;51702;174;143;50065;81;47294;70;45496;45
5814218;6016697;549;38445;171;108;39374;164;151;51769;174;144;50132;81;47930;70;46131;45
5814219;6016697;553;38704;168;106;38784;173;157;49600;192;165;50433;81;47534;70;45735;45
5814220;6016697;550;38520;168;106;38784;170;155;49416;189;162;50249;81;47614;70;45816;45
5814221;6016697;570;39870;174;110;40266;188;174;50766;208;181;51599;81;48693;70;46895;45
5814222;6016697;570;39890;174;110;40266;188;174;50785;212;182;51619;83;48883;72;47084;47
5814223;6016697;566;39609;182;115;40063;179;160;50463;195;177;50474;83;48406;72;46607;47
5814224;6016697;565;39562;182;115;40063;179;159;50417;192;176;50428;83;48495;72;46696;48
5814225;6016697;607;42508;182;115;40080;212;192;70863;229;209;59883;84;49653;73;49631;48
5814226;6016697;604;42274;192;122;42283;209;189;70628;226;205;59649;84;49478;73;49456;48
5814227;6016697;599;41959;192;122;42283;203;184;70314;222;201;59334;83;49344;73;49321;48
5814253;6016697;619;43346;188;119;43382;146;122;50119;156;138;51448;76;48011;66;47729;42
5814254;6016697;622;43540;190;120;43970;152;132;52656;168;136;52656;76;48225;66;47943;42
5814255;6016697;621;43486;191;121;44332;149;131;52603;165;135;52603;77;48400;66;48118;43
5814256;6016697;640;44778;193;122;44855;152;130;50696;164;146;52024;79;48803;68;48521;44
5814257;6016697;646;45224;197;124;45456;161;136;51120;171;152;52448;79;49286;68;49004;44
5814258;6016697;642;44926;195;123;45189;158;132;50822;164;148;52150;78;49128;68;48846;44
5814259;6016697;645;45147;196;124;45322;158;135;51042;171;151;52371;79;49397;68;49115;44
5814260;6016697;-1;-1;201;127;45851;158;147;53940;165;152;54925;80;51823;69;51541;45
5814261;6016697;-1;-1;201;127;45851;155;143;62638;165;148;54670;81;50595;70;50313;46
5814262;6016697;-1;-1;201;127;45732;152;135;53119;156;140;54104;80;50468;69;50186;45
5814263;6016697;-1;-1;200;127;45618;152;134;53006;156;139;53991;80;50728;70;50445;45
5814264;6016697;650;45473;202;128;45806;140;127;61544;153;133;53574;81;50784;70;50502;45
5814265;6016697;647;45275;201;127;45655;134;121;61254;149;129;53324;81;51021;70;50739;46
