from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5795169;6016691;-1;-1;178;112;42632;-1;-1;-1;-1;-1;-1;84;52433;73;52411;48
5795170;6016691;-1;-1;177;112;42570;-1;-1;-1;-1;-1;-1;84;50990;73;49191;48
5795171;6016691;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;87;51291;75;49492;49
5795172;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51733;76;49935;49
5795173;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51824;76;50026;49
5795174;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51458;76;49660;50
5795175;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51595;76;49796;50
5795176;6016691;-1;-1;181;115;42425;-1;-1;-1;-1;-1;-1;88;51119;76;49320;50
5797069;6016691;-1;-1;168;106;41334;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5797070;6016691;-1;-1;168;106;41334;-1;-1;-1;-1;-1;-1;83;51917;72;51894;48
5797071;6016691;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;86;53317;74;53294;49
5797072;6016691;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;85;53033;74;53011;49
5797073;6016691;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;83;53118;72;53095;48
5797074;6016691;-1;-1;177;112;42362;-1;-1;-1;-1;-1;-1;83;51982;72;51960;48
5797075;6016691;-1;-1;177;112;42570;-1;-1;-1;-1;-1;-1;84;52315;73;52293;48
5797076;6016691;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;85;50937;74;49138;49
5797077;6016691;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;87;51369;75;49571;49
5797078;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51907;76;50108;49
5797079;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51743;76;49945;49
5797080;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;50954;76;49155;50
5797081;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51574;76;49775;50
5797082;6016691;-1;-1;181;115;42425;-1;-1;-1;-1;-1;-1;88;51106;76;49307;50
5798974;6016691;-1;-1;164;104;39903;-1;-1;-1;-1;-1;-1;76;48060;66;48038;43
5798975;6016691;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;84;52264;73;52241;48
5798976;6016691;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;83;52151;72;52129;48
5798977;6016691;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;85;53357;74;53334;49
5798978;6016691;-1;-1;176;111;42031;-1;-1;-1;-1;-1;-1;85;52828;74;52805;49
5798979;6016691;-1;-1;176;111;41921;-1;-1;-1;-1;-1;-1;86;53186;74;53164;49
5798980;6016691;-1;-1;176;111;42040;-1;-1;-1;-1;-1;-1;84;52346;73;52323;48
5798981;6016691;-1;-1;177;112;42340;-1;-1;-1;-1;-1;-1;85;52734;74;52711;49
5798982;6016691;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;85;50798;74;48999;49
5798983;6016691;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;86;50738;75;48939;48
5798984;6016691;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50729;75;48930;48
5798985;6016691;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50621;75;48823;49
5798986;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;86;50887;75;49088;49
5798987;6016691;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51347;76;49548;50
5798988;6016691;-1;-1;179;113;41891;-1;-1;-1;-1;-1;-1;87;50581;75;48783;49
5800879;6016691;-1;-1;163;103;39566;-1;-1;-1;-1;-1;-1;77;47781;66;47759;44
5800880;6016691;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;76;48056;66;48034;43
5800881;6016691;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;84;47684;73;47662;48
5800882;6016691;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;87;54859;76;54836;49
5800883;6016691;-1;-1;177;112;42354;-1;-1;-1;-1;-1;-1;87;54636;75;54614;49
5800884;6016691;-1;-1;176;111;42031;-1;-1;-1;-1;-1;-1;84;52644;73;52622;48
5800885;6016691;-1;-1;176;111;42019;-1;-1;-1;-1;-1;-1;84;52347;73;52325;48
5800886;6016691;-1;-1;176;111;42017;-1;-1;-1;-1;-1;-1;84;52638;73;52616;48
5800887;6016691;-1;-1;177;112;42340;-1;-1;-1;-1;-1;-1;84;52722;73;52700;48
5800888;6016691;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;49914;74;48115;48
5800889;6016691;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;86;50503;74;48704;48
5800890;6016691;-1;-1;177;112;41253;-1;-1;-1;-1;-1;-1;86;50415;75;48617;48
5800891;6016691;-1;-1;180;114;41825;-1;-1;-1;-1;-1;-1;86;50292;74;48494;48
5800892;6016691;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50766;75;48968;49
5800893;6016691;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;51307;75;49509;49
5800894;6016691;-1;-1;179;113;41891;-1;-1;-1;-1;-1;-1;87;50587;75;48789;49
5800895;6016691;-1;-1;178;113;41722;-1;-1;-1;-1;-1;-1;86;50488;75;48689;49
5802783;6016691;-1;-1;162;103;39316;-1;-1;-1;-1;-1;-1;77;47778;66;47756;44
5802784;6016691;-1;-1;162;103;39316;-1;-1;-1;-1;-1;-1;77;47749;66;47726;44
5802785;6016691;-1;-1;164;104;39887;-1;-1;-1;-1;-1;-1;77;47255;66;47232;44
5802786;6016691;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;87;47437;75;47414;49
5802787;6016691;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;87;54670;75;54647;49
5802788;6016691;-1;-1;177;112;42363;-1;-1;-1;-1;-1;-1;86;54423;75;54400;49
5802789;6016691;-1;-1;177;112;42363;-1;-1;-1;-1;-1;-1;85;52885;74;52863;49
5802790;6016691;-1;-1;178;112;42414;-1;-1;-1;-1;-1;-1;85;52408;74;52386;49
5802791;6016691;-1;-1;174;110;41442;-1;-1;-1;-1;-1;-1;84;52681;73;52659;48
5802792;6016691;-1;-1;174;110;41441;-1;-1;-1;-1;-1;-1;85;52984;74;52961;48
5802793;6016691;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;49855;74;48056;48
5802794;6016691;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;50140;74;48341;48
5802795;6016691;-1;-1;177;112;41253;-1;-1;-1;-1;-1;-1;86;50141;74;48342;48
5802796;6016691;-1;-1;180;114;41812;-1;-1;-1;-1;-1;-1;86;50337;74;48538;48
5802797;6016691;-1;-1;180;114;41867;-1;-1;-1;-1;-1;-1;86;50658;75;48859;48
5802798;6016691;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50400;75;48602;49
5802799;6016691;-1;-1;176;112;41304;-1;-1;-1;-1;-1;-1;85;49901;74;48102;49
5802800;6016691;-1;-1;177;112;41402;-1;-1;-1;-1;-1;-1;86;50069;74;48270;49
5802801;6016691;-1;-1;177;112;41572;-1;-1;-1;-1;-1;-1;86;50428;75;48629;49
5804689;6016691;-1;-1;160;101;39222;-1;-1;-1;-1;-1;-1;78;47469;67;47447;44
5804690;6016691;-1;-1;161;102;38996;-1;-1;-1;-1;-1;-1;77;47461;67;47439;44
5804691;6016691;-1;-1;168;107;39207;-1;-1;-1;-1;-1;-1;75;47445;65;47422;42
5804692;6016691;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;78;47884;67;47861;44
5804693;6016691;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;86;54734;75;54711;49
5804694;6016691;-1;-1;178;113;42541;-1;-1;-1;-1;-1;-1;86;54339;75;54317;49
5804695;6016691;-1;-1;178;113;42541;-1;-1;-1;-1;-1;-1;85;52972;74;52950;49
5804696;6016691;-1;-1;173;110;41163;-1;-1;-1;-1;-1;-1;85;53421;74;53399;48
5804697;6016691;-1;-1;173;110;41202;-1;-1;-1;-1;-1;-1;85;53017;73;52995;48
5804698;6016691;-1;-1;175;111;41800;-1;-1;-1;-1;-1;-1;85;53085;74;53062;49
5804699;6016691;-1;-1;176;111;40887;-1;-1;-1;-1;-1;-1;85;49571;74;47772;48
5804700;6016691;-1;-1;175;111;40754;-1;-1;-1;-1;-1;-1;84;49511;73;47712;47
5804701;6016691;-1;-1;177;112;41238;-1;-1;-1;-1;-1;-1;85;49900;74;48101;48
5804702;6016691;-1;-1;175;111;40889;-1;-1;-1;-1;-1;-1;86;49719;74;47920;48
5804703;6016691;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;49893;74;48095;49
5804704;6016691;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50292;74;48494;49
5804705;6016691;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;49715;74;47916;49
5804706;6016691;-1;-1;176;112;41298;-1;-1;-1;-1;-1;-1;85;50004;74;48205;49
5804707;6016691;-1;-1;177;112;41572;-1;-1;-1;-1;-1;-1;86;50517;75;48719;49
5806593;6016691;-1;-1;158;100;39315;-1;-1;-1;-1;-1;-1;78;47566;67;47544;44
5806594;6016691;-1;-1;160;101;38908;-1;-1;-1;-1;-1;-1;77;47219;67;47197;43
5806595;6016691;-1;-1;161;102;38805;-1;-1;-1;-1;-1;-1;76;47101;66;47079;43
5806596;6016691;-1;-1;168;107;39207;-1;-1;-1;-1;-1;-1;75;46828;65;46805;42
5806597;6016691;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;79;47737;69;47715;45
5806598;6016691;-1;-1;174;110;39264;-1;-1;-1;-1;-1;-1;78;47969;68;47947;45
5806599;6016691;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;86;54090;74;54068;48
5806600;6016691;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;85;53947;74;53925;48
5806601;6016691;-1;-1;173;110;41163;-1;-1;-1;-1;-1;-1;85;53342;74;53320;48
5806602;6016691;-1;-1;174;110;41398;-1;-1;-1;-1;-1;-1;85;53155;74;53133;48
5806603;6016691;-1;-1;174;110;41441;-1;-1;-1;-1;-1;-1;85;49516;74;47718;48
5806604;6016691;-1;-1;174;110;40606;-1;-1;-1;-1;-1;-1;84;49454;73;47655;47
5806605;6016691;-1;-1;174;110;40606;-1;-1;-1;-1;-1;-1;84;49316;73;47518;47
5806606;6016691;-1;-1;175;111;40880;-1;-1;-1;-1;-1;-1;84;49377;73;47579;47
5806607;6016691;-1;-1;175;111;40886;-1;-1;-1;-1;-1;-1;85;49739;73;47941;48
5806608;6016691;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;50084;73;48285;48
5806609;6016691;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50265;74;48466;49
5806610;6016691;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49452;73;47653;48
5806611;6016691;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49857;73;48058;48
5806612;6016691;-1;-1;175;111;40863;-1;-1;-1;-1;-1;-1;85;50007;74;48208;48
5806613;6016691;-1;-1;181;114;42597;-1;-1;-1;-1;-1;-1;88;51306;77;49507;51
5808496;6016691;-1;-1;156;99;39310;-1;-1;-1;-1;-1;-1;79;47496;68;47474;45
5808497;6016691;-1;-1;159;100;39621;-1;-1;-1;-1;-1;-1;79;47945;68;47922;45
5808498;6016691;-1;-1;160;101;39491;-1;-1;-1;-1;-1;-1;78;47735;68;47712;45
5808499;6016691;-1;-1;162;102;38769;-1;-1;-1;-1;-1;-1;76;46959;66;46937;43
5808500;6016691;-1;-1;176;112;39558;-1;-1;-1;-1;-1;-1;78;46533;68;46510;44
5808501;6016691;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;79;48047;68;48024;45
5808502;6016691;-1;-1;174;110;39264;-1;-1;-1;-1;-1;-1;79;48245;68;48222;45
5808503;6016691;-1;-1;172;109;39168;-1;-1;-1;-1;-1;-1;79;54219;68;54197;45
5808504;6016691;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;85;53839;74;53816;48
5808505;6016691;-1;-1;172;109;40884;-1;-1;-1;-1;-1;-1;85;53518;73;53495;47
5808506;6016691;-1;-1;172;109;40815;-1;-1;-1;-1;-1;-1;85;49486;73;47688;47
5808507;6016691;-1;-1;174;110;40661;-1;-1;-1;-1;-1;-1;85;49290;74;47492;48
5808508;6016691;-1;-1;173;109;40373;-1;-1;-1;-1;-1;-1;84;48991;73;47193;47
5808509;6016691;-1;-1;173;109;40266;-1;-1;-1;-1;-1;-1;84;49067;73;47268;47
5808510;6016691;-1;-1;173;109;40376;-1;-1;-1;-1;-1;-1;85;49556;74;47757;48
5808511;6016691;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;49957;74;48159;48
5808512;6016691;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;50143;73;48344;48
5808513;6016691;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;48941;73;47143;48
5808514;6016691;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49201;73;47403;48
5808515;6016691;-1;-1;175;111;40863;-1;-1;-1;-1;-1;-1;85;49465;74;47667;48
5808516;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;49925;74;48126;48
5808517;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;50110;74;48312;48
5808518;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;88;51585;77;49786;51
5810399;6016691;-1;-1;155;98;39008;-1;-1;-1;-1;-1;-1;77;47100;67;47078;44
5810400;6016691;-1;-1;156;99;39138;-1;-1;-1;-1;-1;-1;79;47527;68;47505;45
5810401;6016691;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;79;48081;69;48059;45
5810402;6016691;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;79;46606;69;46584;45
5810403;6016691;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;75;46933;65;46911;43
5810404;6016691;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;77;46539;66;46517;43
5810405;6016691;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;78;48199;68;48177;45
5810406;6016691;-1;-1;172;109;39168;-1;-1;-1;-1;-1;-1;79;48294;69;48272;45
5810407;6016691;-1;-1;171;108;38985;-1;-1;-1;-1;-1;-1;85;49962;74;48163;48
5810408;6016691;-1;-1;173;110;40828;-1;-1;-1;-1;-1;-1;85;49628;73;47829;47
5810409;6016691;-1;-1;172;109;40689;-1;-1;-1;-1;-1;-1;84;49252;73;47453;47
5810410;6016691;-1;-1;171;108;40403;-1;-1;-1;-1;-1;-1;84;49074;73;47275;47
5810411;6016691;-1;-1;171;108;40423;-1;-1;-1;-1;-1;-1;84;49238;73;47440;47
5810412;6016691;-1;-1;172;109;40300;-1;-1;-1;-1;-1;-1;84;48934;73;47135;47
5810413;6016691;-1;-1;170;108;39870;-1;-1;-1;-1;-1;-1;84;48721;73;46922;47
5810414;6016691;-1;-1;172;109;40188;-1;-1;-1;-1;-1;-1;84;48984;73;47185;47
5810415;6016691;-1;-1;172;109;40188;-1;-1;-1;-1;-1;-1;84;49300;73;47501;48
5810416;6016691;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;84;48729;73;46930;47
5810417;6016691;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;48808;73;47010;47
5810418;6016691;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;49238;73;47440;48
5810419;6016691;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49590;74;47791;48
5810420;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;49993;74;48194;48
5810421;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;50100;74;48301;48
5810422;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;51420;75;49621;50
5810423;6016691;-1;-1;189;119;43086;-1;-1;-1;-1;-1;-1;85;50377;75;50355;50
5810457;6016691;-1;-1;195;123;45949;-1;-1;-1;-1;-1;-1;81;50403;70;50121;46
5810458;6016691;-1;-1;198;125;46752;-1;-1;-1;-1;-1;-1;81;50957;70;50675;46
5810462;6016691;-1;-1;204;129;46878;-1;-1;-1;-1;-1;-1;85;52384;73;52102;48
5810463;6016691;-1;-1;204;129;46802;-1;-1;-1;-1;-1;-1;85;52455;73;52173;48
5810464;6016691;-1;-1;206;130;46908;-1;-1;-1;-1;-1;-1;86;52865;74;52583;48
5812300;6016691;-1;-1;154;97;38609;-1;-1;-1;-1;-1;-1;77;46708;67;46686;44
5812301;6016691;-1;-1;154;98;38813;-1;-1;-1;-1;-1;-1;77;47185;67;47163;44
5812302;6016691;-1;-1;155;98;38954;-1;-1;-1;-1;-1;-1;77;47612;67;47590;44
5812303;6016691;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;75;48146;65;48123;43
5812304;6016691;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;75;46376;65;46354;43
5812305;6016691;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;74;45945;65;45922;42
5812306;6016691;-1;-1;168;106;38506;-1;-1;-1;-1;-1;-1;77;46802;67;46780;44
5812307;6016691;-1;-1;167;106;38403;-1;-1;-1;-1;-1;-1;77;46681;67;46658;44
5812308;6016691;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47897;69;47874;45
5812309;6016691;-1;-1;171;108;38985;-1;-1;-1;-1;-1;-1;85;49895;74;48097;48
5812310;6016691;-1;-1;174;110;40913;-1;-1;-1;-1;-1;-1;85;49702;74;47903;48
5812311;6016691;-1;-1;174;110;40889;-1;-1;-1;-1;-1;-1;84;49256;73;47457;47
5812312;6016691;-1;-1;170;108;40290;-1;-1;-1;-1;-1;-1;84;49004;72;47205;47
5812313;6016691;-1;-1;170;107;40078;-1;-1;-1;-1;-1;-1;83;48714;72;46915;47
5812314;6016691;-1;-1;170;107;40051;-1;-1;-1;-1;-1;-1;84;48731;72;46932;47
5812315;6016691;-1;-1;169;107;39715;-1;-1;-1;-1;-1;-1;83;48428;72;46629;46
5812316;6016691;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;48798;72;47000;47
5812317;6016691;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;49206;72;47407;47
5812318;6016691;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;48587;72;46789;47
5812319;6016691;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;83;48817;72;47019;47
5812320;6016691;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49306;74;47508;48
5812321;6016691;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49675;74;47876;48
5812322;6016691;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;50102;74;48304;48
5812323;6016691;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;49448;74;47650;48
5812324;6016691;-1;-1;192;122;42841;-1;-1;-1;-1;-1;-1;85;50566;75;50544;50
5812325;6016691;-1;-1;192;122;42841;-1;-1;-1;-1;-1;-1;85;50385;75;50362;50
5812353;6016691;-1;-1;190;120;44528;-1;-1;-1;-1;-1;-1;79;48926;68;48644;44
5812354;6016691;-1;-1;191;121;44826;-1;-1;-1;-1;-1;-1;79;49146;68;48863;44
5812355;6016691;-1;-1;193;122;45404;-1;-1;-1;-1;-1;-1;80;49283;69;49001;45
5812356;6016691;-1;-1;193;122;45400;-1;-1;-1;-1;-1;-1;80;49705;69;49423;45
5812358;6016691;-1;-1;194;122;45678;-1;-1;-1;-1;-1;-1;80;50385;69;50103;45
5812359;6016691;-1;-1;201;127;46408;-1;-1;-1;-1;-1;-1;82;50414;71;50132;46
5812360;6016691;-1;-1;200;127;46579;-1;-1;-1;-1;-1;-1;82;51363;71;51081;46
5812361;6016691;-1;-1;201;127;46808;-1;-1;-1;-1;-1;-1;82;51335;71;51053;46
5812362;6016691;-1;-1;200;127;46477;-1;-1;-1;-1;-1;-1;82;51940;71;51658;46
5812363;6016691;-1;-1;201;127;46506;-1;-1;-1;-1;-1;-1;83;51870;72;51588;47
5812364;6016691;-1;-1;203;128;46510;-1;-1;-1;-1;-1;-1;84;52113;72;51831;47
5812365;6016691;-1;-1;203;128;46515;-1;-1;-1;-1;-1;-1;84;52581;73;52299;47
5812366;6016691;-1;-1;205;129;46711;-1;-1;-1;-1;-1;-1;87;53261;75;52978;49
5814173;6016691;-1;-1;146;92;35534;-1;-1;-1;-1;-1;-1;78;41895;69;41805;49
5814174;6016691;-1;-1;149;94;36155;-1;-1;-1;-1;-1;-1;79;42535;70;42445;50
5814175;6016691;-1;-1;149;94;36155;-1;-1;-1;-1;-1;-1;81;57066;71;57033;49
5814176;6016691;-1;-1;145;92;37488;-1;-1;-1;-1;-1;-1;79;55451;69;55418;47
5814201;6016691;-1;-1;153;97;38468;-1;-1;-1;-1;-1;-1;76;46728;66;46705;43
5814202;6016691;-1;-1;153;97;38651;-1;-1;-1;-1;-1;-1;77;46389;67;46366;44
5814203;6016691;-1;-1;164;104;38042;-1;-1;-1;-1;-1;-1;76;47322;66;47300;43
5814204;6016691;-1;-1;164;104;38042;-1;-1;-1;-1;-1;-1;76;46409;66;46387;43
5814205;6016691;-1;-1;163;103;37668;-1;-1;-1;-1;-1;-1;75;46043;65;46021;42
5814206;6016691;-1;-1;168;106;38609;-1;-1;-1;-1;-1;-1;74;45798;65;45775;42
5814207;6016691;-1;-1;167;106;38403;-1;-1;-1;-1;-1;-1;76;46435;66;46413;43
5814208;6016691;-1;-1;166;105;38086;-1;-1;-1;-1;-1;-1;77;46572;67;46550;44
5814209;6016691;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47724;68;47702;45
5814210;6016691;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47716;68;47694;45
5814211;6016691;-1;-1;174;110;40913;-1;-1;-1;-1;-1;-1;85;49945;74;48146;48
