from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5789454;6016692;-1;-1;192;121;44085;-1;-1;-1;-1;-1;-1;87;52282;76;50483;50
5789455;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;88;52503;77;50704;50
5789456;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;94;55181;83;53383;56
5791353;6016692;-1;-1;171;108;42026;-1;-1;-1;-1;-1;-1;80;50278;70;50256;46
5791354;6016692;-1;-1;174;110;42796;-1;-1;-1;-1;-1;-1;82;50869;71;50847;47
5791355;6016692;-1;-1;173;110;42709;-1;-1;-1;-1;-1;-1;82;51050;71;51028;47
5791356;6016692;-1;-1;175;111;43091;-1;-1;-1;-1;-1;-1;82;51675;71;51653;47
5791357;6016692;-1;-1;175;110;43157;-1;-1;-1;-1;-1;-1;82;51789;71;51767;47
5791358;6016692;-1;-1;175;110;43157;-1;-1;-1;-1;-1;-1;82;51336;71;49537;47
5791359;6016692;-1;-1;175;110;43157;-1;-1;-1;-1;-1;-1;87;51659;76;49860;49
5791360;6016692;-1;-1;192;121;44085;-1;-1;-1;-1;-1;-1;87;52027;76;50228;49
5791361;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;87;52381;76;50583;49
5791362;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;88;52690;76;50891;50
5791363;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;94;55077;83;53278;56
5793258;6016692;-1;-1;175;110;43271;-1;-1;-1;-1;-1;-1;83;51543;72;51520;47
5793259;6016692;-1;-1;174;110;43214;-1;-1;-1;-1;-1;-1;82;51383;71;51360;47
5793260;6016692;-1;-1;173;110;42801;-1;-1;-1;-1;-1;-1;82;51346;71;51324;47
5793261;6016692;-1;-1;174;110;42878;-1;-1;-1;-1;-1;-1;82;51127;71;51105;47
5793262;6016692;-1;-1;174;110;42920;-1;-1;-1;-1;-1;-1;82;51552;71;51530;47
5793263;6016692;-1;-1;174;110;42920;-1;-1;-1;-1;-1;-1;82;52658;72;52636;47
5793264;6016692;-1;-1;178;112;42632;-1;-1;-1;-1;-1;-1;87;51280;75;49481;49
5793265;6016692;-1;-1;177;112;42570;-1;-1;-1;-1;-1;-1;87;51612;75;49814;49
5793266;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51809;76;50011;49
5793267;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;52604;76;50806;49
5793268;6016692;-1;-1;201;127;46178;-1;-1;-1;-1;-1;-1;88;52831;76;51032;50
5793269;6016692;-1;-1;198;125;45697;-1;-1;-1;-1;-1;-1;93;51643;82;49844;55
5793270;6016692;-1;-1;198;125;45697;-1;-1;-1;-1;-1;-1;93;54532;82;52733;55
5795164;6016692;-1;-1;174;110;43214;-1;-1;-1;-1;-1;-1;82;51666;71;51644;47
5795165;6016692;-1;-1;174;110;43214;-1;-1;-1;-1;-1;-1;82;53443;71;53421;47
5795166;6016692;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;86;53292;74;53270;49
5795167;6016692;-1;-1;174;110;42844;-1;-1;-1;-1;-1;-1;83;51678;72;51656;47
5795168;6016692;-1;-1;178;112;42632;-1;-1;-1;-1;-1;-1;84;52240;73;52217;48
5795169;6016692;-1;-1;178;112;42632;-1;-1;-1;-1;-1;-1;84;52462;73;52440;48
5795170;6016692;-1;-1;177;112;42570;-1;-1;-1;-1;-1;-1;84;51018;73;49220;48
5795171;6016692;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;87;51320;75;49521;49
5795172;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51762;76;49963;49
5795173;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51853;76;50054;49
5795174;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51487;76;49688;50
5795175;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51624;76;49825;50
5795176;6016692;-1;-1;181;115;42425;-1;-1;-1;-1;-1;-1;88;51147;76;49349;50
5797069;6016692;-1;-1;168;106;41334;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5797070;6016692;-1;-1;168;106;41334;-1;-1;-1;-1;-1;-1;83;51945;72;51923;48
5797071;6016692;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;86;53345;74;53323;49
5797072;6016692;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;85;53062;74;53039;49
5797073;6016692;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;83;53146;72;53124;48
5797074;6016692;-1;-1;177;112;42362;-1;-1;-1;-1;-1;-1;83;52011;72;51988;48
5797075;6016692;-1;-1;177;112;42570;-1;-1;-1;-1;-1;-1;84;52343;73;52321;48
5797076;6016692;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;85;50966;74;49167;49
5797077;6016692;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;87;51398;75;49599;49
5797078;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51935;76;50136;49
5797079;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51772;76;49973;49
5797080;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;50983;76;49184;50
5797081;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51603;76;49804;50
5797082;6016692;-1;-1;181;115;42425;-1;-1;-1;-1;-1;-1;88;51134;76;49335;50
5798974;6016692;-1;-1;164;104;39903;-1;-1;-1;-1;-1;-1;76;48089;66;48066;43
5798975;6016692;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;84;52292;73;52270;48
5798976;6016692;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;83;52180;72;52158;48
5798977;6016692;-1;-1;178;113;42607;-1;-1;-1;-1;-1;-1;85;53385;74;53363;49
5798978;6016692;-1;-1;176;111;42031;-1;-1;-1;-1;-1;-1;85;52856;74;52834;49
5798979;6016692;-1;-1;176;111;41921;-1;-1;-1;-1;-1;-1;86;53214;74;53192;49
5798980;6016692;-1;-1;176;111;42040;-1;-1;-1;-1;-1;-1;84;52374;73;52352;48
5798981;6016692;-1;-1;177;112;42340;-1;-1;-1;-1;-1;-1;85;52762;74;52740;49
5798982;6016692;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;85;50826;74;49027;49
5798983;6016692;-1;-1;178;112;42472;-1;-1;-1;-1;-1;-1;86;50766;75;48967;48
5798984;6016692;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50758;75;48959;48
5798985;6016692;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50650;75;48851;49
5798986;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;86;50916;75;49117;49
5798987;6016692;-1;-1;183;116;42615;-1;-1;-1;-1;-1;-1;87;51375;76;49576;50
5798988;6016692;-1;-1;179;113;41891;-1;-1;-1;-1;-1;-1;87;50610;75;48811;49
5800879;6016692;-1;-1;163;103;39566;-1;-1;-1;-1;-1;-1;77;47809;66;47787;44
5800880;6016692;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;76;48085;66;48062;43
5800881;6016692;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;84;47713;73;47691;48
5800882;6016692;-1;-1;177;112;43907;-1;-1;-1;-1;-1;-1;87;54887;76;54865;49
5800883;6016692;-1;-1;177;112;42354;-1;-1;-1;-1;-1;-1;87;54664;75;54642;49
5800884;6016692;-1;-1;176;111;42031;-1;-1;-1;-1;-1;-1;84;52673;73;52651;48
5800885;6016692;-1;-1;176;111;42019;-1;-1;-1;-1;-1;-1;84;52376;73;52353;48
5800886;6016692;-1;-1;176;111;42017;-1;-1;-1;-1;-1;-1;84;52666;73;52644;48
5800887;6016692;-1;-1;177;112;42340;-1;-1;-1;-1;-1;-1;84;52751;73;52729;48
5800888;6016692;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;49942;74;48143;48
5800889;6016692;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;86;50531;74;48732;48
5800890;6016692;-1;-1;177;112;41253;-1;-1;-1;-1;-1;-1;86;50444;75;48645;48
5800891;6016692;-1;-1;180;114;41825;-1;-1;-1;-1;-1;-1;86;50321;74;48522;48
5800892;6016692;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;50795;75;48996;49
5800893;6016692;-1;-1;181;114;41882;-1;-1;-1;-1;-1;-1;86;51336;75;49537;49
5800894;6016692;-1;-1;179;113;41891;-1;-1;-1;-1;-1;-1;87;50616;75;48817;49
5800895;6016692;-1;-1;178;113;41722;-1;-1;-1;-1;-1;-1;86;50516;75;48717;49
5802783;6016692;-1;-1;162;103;39316;-1;-1;-1;-1;-1;-1;77;47807;66;47784;44
5802784;6016692;-1;-1;162;103;39316;-1;-1;-1;-1;-1;-1;77;47777;66;47755;44
5802785;6016692;-1;-1;164;104;39887;-1;-1;-1;-1;-1;-1;77;47283;66;47261;44
5802786;6016692;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;87;47465;75;47443;49
5802787;6016692;-1;-1;164;104;39899;-1;-1;-1;-1;-1;-1;87;54698;75;54676;49
5802788;6016692;-1;-1;177;112;42363;-1;-1;-1;-1;-1;-1;86;54451;75;54429;49
5802789;6016692;-1;-1;177;112;42363;-1;-1;-1;-1;-1;-1;85;52914;74;52892;49
5802790;6016692;-1;-1;178;112;42414;-1;-1;-1;-1;-1;-1;85;52436;74;52414;49
5802791;6016692;-1;-1;174;110;41442;-1;-1;-1;-1;-1;-1;84;52709;73;52687;48
5802792;6016692;-1;-1;174;110;41441;-1;-1;-1;-1;-1;-1;85;53012;74;52990;48
5802793;6016692;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;49883;74;48085;48
5802794;6016692;-1;-1;177;112;41130;-1;-1;-1;-1;-1;-1;85;50168;74;48370;48
5802795;6016692;-1;-1;177;112;41253;-1;-1;-1;-1;-1;-1;86;50169;74;48371;48
5802796;6016692;-1;-1;180;114;41812;-1;-1;-1;-1;-1;-1;86;50366;74;48567;48
5802797;6016692;-1;-1;180;114;41867;-1;-1;-1;-1;-1;-1;86;50686;75;48887;48
5802798;6016692;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50429;75;48630;49
5802799;6016692;-1;-1;176;112;41304;-1;-1;-1;-1;-1;-1;85;49929;74;48131;49
5802800;6016692;-1;-1;177;112;41402;-1;-1;-1;-1;-1;-1;86;50097;74;48299;49
5802801;6016692;-1;-1;177;112;41572;-1;-1;-1;-1;-1;-1;86;50456;75;48658;49
5804689;6016692;-1;-1;160;101;39222;-1;-1;-1;-1;-1;-1;78;47498;67;47476;44
5804690;6016692;-1;-1;161;102;38996;-1;-1;-1;-1;-1;-1;77;47489;67;47467;44
5804691;6016692;-1;-1;168;107;39207;-1;-1;-1;-1;-1;-1;75;47473;65;47451;42
5804692;6016692;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;78;47912;67;47890;44
5804693;6016692;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;86;54762;75;54740;49
5804694;6016692;-1;-1;178;113;42541;-1;-1;-1;-1;-1;-1;86;54368;75;54346;49
5804695;6016692;-1;-1;178;113;42541;-1;-1;-1;-1;-1;-1;85;53001;74;52978;49
5804696;6016692;-1;-1;173;110;41163;-1;-1;-1;-1;-1;-1;85;53450;74;53427;48
5804697;6016692;-1;-1;173;110;41202;-1;-1;-1;-1;-1;-1;85;53045;73;53023;48
5804698;6016692;-1;-1;175;111;41800;-1;-1;-1;-1;-1;-1;85;53113;74;53091;49
5804699;6016692;-1;-1;176;111;40887;-1;-1;-1;-1;-1;-1;85;49600;74;47801;48
5804700;6016692;-1;-1;175;111;40754;-1;-1;-1;-1;-1;-1;84;49540;73;47741;47
5804701;6016692;-1;-1;177;112;41238;-1;-1;-1;-1;-1;-1;85;49929;74;48130;48
5804702;6016692;-1;-1;175;111;40889;-1;-1;-1;-1;-1;-1;86;49747;74;47949;48
5804703;6016692;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;49922;74;48123;49
5804704;6016692;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50321;74;48522;49
5804705;6016692;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;49744;74;47945;49
5804706;6016692;-1;-1;176;112;41298;-1;-1;-1;-1;-1;-1;85;50033;74;48234;49
5804707;6016692;-1;-1;177;112;41572;-1;-1;-1;-1;-1;-1;86;50546;75;48747;49
5806593;6016692;-1;-1;158;100;39315;-1;-1;-1;-1;-1;-1;78;47595;67;47573;44
5806594;6016692;-1;-1;160;101;38908;-1;-1;-1;-1;-1;-1;77;47248;67;47225;43
5806595;6016692;-1;-1;161;102;38805;-1;-1;-1;-1;-1;-1;76;47130;66;47107;43
5806596;6016692;-1;-1;168;107;39207;-1;-1;-1;-1;-1;-1;75;46856;65;46834;42
5806597;6016692;-1;-1;170;108;39297;-1;-1;-1;-1;-1;-1;79;47766;69;47743;45
5806598;6016692;-1;-1;174;110;39264;-1;-1;-1;-1;-1;-1;78;47998;68;47975;45
5806599;6016692;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;86;54119;74;54097;48
5806600;6016692;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;85;53976;74;53954;48
5806601;6016692;-1;-1;173;110;41163;-1;-1;-1;-1;-1;-1;85;53371;74;53349;48
5806602;6016692;-1;-1;174;110;41398;-1;-1;-1;-1;-1;-1;85;53184;74;53161;48
5806603;6016692;-1;-1;174;110;41441;-1;-1;-1;-1;-1;-1;85;49545;74;47746;48
5806604;6016692;-1;-1;174;110;40606;-1;-1;-1;-1;-1;-1;84;49482;73;47683;47
5806605;6016692;-1;-1;174;110;40606;-1;-1;-1;-1;-1;-1;84;49345;73;47546;47
5806606;6016692;-1;-1;175;111;40880;-1;-1;-1;-1;-1;-1;84;49406;73;47607;47
5806607;6016692;-1;-1;175;111;40886;-1;-1;-1;-1;-1;-1;85;49768;73;47969;48
5806608;6016692;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;50112;73;48314;48
5806609;6016692;-1;-1;179;113;41539;-1;-1;-1;-1;-1;-1;86;50293;74;48494;49
5806610;6016692;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49480;73;47681;48
5806611;6016692;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49885;73;48087;48
5806612;6016692;-1;-1;175;111;40863;-1;-1;-1;-1;-1;-1;85;50036;74;48237;48
5806613;6016692;-1;-1;181;114;42597;-1;-1;-1;-1;-1;-1;88;51334;77;49535;51
5808496;6016692;-1;-1;156;99;39310;-1;-1;-1;-1;-1;-1;79;47525;68;47503;45
5808497;6016692;-1;-1;159;100;39621;-1;-1;-1;-1;-1;-1;79;47973;68;47951;45
5808498;6016692;-1;-1;160;101;39491;-1;-1;-1;-1;-1;-1;78;47763;68;47741;45
5808499;6016692;-1;-1;162;102;38769;-1;-1;-1;-1;-1;-1;76;46988;66;46966;43
5808500;6016692;-1;-1;176;112;39558;-1;-1;-1;-1;-1;-1;78;46561;68;46539;44
5808501;6016692;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;79;48075;68;48053;45
5808502;6016692;-1;-1;174;110;39264;-1;-1;-1;-1;-1;-1;79;48273;68;48251;45
5808503;6016692;-1;-1;172;109;39168;-1;-1;-1;-1;-1;-1;79;54247;68;54225;45
5808504;6016692;-1;-1;174;110;41235;-1;-1;-1;-1;-1;-1;85;53867;74;53845;48
5808505;6016692;-1;-1;172;109;40884;-1;-1;-1;-1;-1;-1;85;53546;73;53524;47
5808506;6016692;-1;-1;172;109;40815;-1;-1;-1;-1;-1;-1;85;49515;73;47716;47
5808507;6016692;-1;-1;174;110;40661;-1;-1;-1;-1;-1;-1;85;49319;74;47520;48
5808508;6016692;-1;-1;173;109;40373;-1;-1;-1;-1;-1;-1;84;49020;73;47221;47
5808509;6016692;-1;-1;173;109;40266;-1;-1;-1;-1;-1;-1;84;49095;73;47296;47
5808510;6016692;-1;-1;173;109;40376;-1;-1;-1;-1;-1;-1;85;49584;74;47786;48
5808511;6016692;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;49986;74;48187;48
5808512;6016692;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;85;50171;73;48373;48
5808513;6016692;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;48970;73;47171;48
5808514;6016692;-1;-1;174;110;40649;-1;-1;-1;-1;-1;-1;84;49230;73;47431;48
5808515;6016692;-1;-1;175;111;40863;-1;-1;-1;-1;-1;-1;85;49494;74;47695;48
5808516;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;49953;74;48155;48
5808517;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;50139;74;48340;48
5808518;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;88;51613;77;49814;51
5810399;6016692;-1;-1;155;98;39008;-1;-1;-1;-1;-1;-1;77;47129;67;47107;44
5810400;6016692;-1;-1;156;99;39138;-1;-1;-1;-1;-1;-1;79;47556;68;47533;45
5810401;6016692;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;79;48109;69;48087;45
5810402;6016692;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;79;46634;69;46612;45
5810403;6016692;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;75;46962;65;46940;43
5810404;6016692;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;77;46568;66;46546;43
5810405;6016692;-1;-1;180;114;39713;-1;-1;-1;-1;-1;-1;78;48228;68;48205;45
5810406;6016692;-1;-1;172;109;39168;-1;-1;-1;-1;-1;-1;79;48322;69;48300;45
5810407;6016692;-1;-1;171;108;38985;-1;-1;-1;-1;-1;-1;85;49990;74;48192;48
5810408;6016692;-1;-1;173;110;40828;-1;-1;-1;-1;-1;-1;85;49656;73;47857;47
5810409;6016692;-1;-1;172;109;40689;-1;-1;-1;-1;-1;-1;84;49280;73;47482;47
5810410;6016692;-1;-1;171;108;40403;-1;-1;-1;-1;-1;-1;84;49103;73;47304;47
5810411;6016692;-1;-1;171;108;40423;-1;-1;-1;-1;-1;-1;84;49267;73;47468;47
5810412;6016692;-1;-1;172;109;40300;-1;-1;-1;-1;-1;-1;84;48963;73;47164;47
5810413;6016692;-1;-1;170;108;39870;-1;-1;-1;-1;-1;-1;84;48750;73;46951;47
5810414;6016692;-1;-1;172;109;40188;-1;-1;-1;-1;-1;-1;84;49012;73;47213;47
5810415;6016692;-1;-1;172;109;40188;-1;-1;-1;-1;-1;-1;84;49329;73;47530;48
5810416;6016692;-1;-1;177;112;41105;-1;-1;-1;-1;-1;-1;84;48758;73;46959;47
5810417;6016692;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;48837;73;47038;47
5810418;6016692;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;84;49267;73;47468;48
5810419;6016692;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49618;74;47819;48
5810420;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;50021;74;48222;48
5810421;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;50128;74;48329;48
5810422;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;51448;75;49649;50
5810423;6016692;-1;-1;189;119;43086;-1;-1;-1;-1;-1;-1;85;50406;75;50384;50
5810457;6016692;-1;-1;195;123;45949;-1;-1;-1;-1;-1;-1;81;50431;70;50149;46
5810458;6016692;-1;-1;198;125;46752;-1;-1;-1;-1;-1;-1;81;50986;70;50704;46
5810462;6016692;-1;-1;204;129;46878;-1;-1;-1;-1;-1;-1;85;52412;73;52130;48
5810463;6016692;-1;-1;204;129;46802;-1;-1;-1;-1;-1;-1;85;52484;73;52202;48
5810464;6016692;-1;-1;206;130;46908;-1;-1;-1;-1;-1;-1;86;52893;74;52611;48
5812300;6016692;-1;-1;154;97;38609;-1;-1;-1;-1;-1;-1;77;46737;67;46714;44
5812301;6016692;-1;-1;154;98;38813;-1;-1;-1;-1;-1;-1;77;47214;67;47192;44
5812302;6016692;-1;-1;155;98;38954;-1;-1;-1;-1;-1;-1;77;47641;67;47618;44
5812303;6016692;-1;-1;159;101;39699;-1;-1;-1;-1;-1;-1;75;48174;65;48152;43
5812304;6016692;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;75;46405;65;46383;43
5812305;6016692;-1;-1;168;107;38727;-1;-1;-1;-1;-1;-1;74;45973;65;45951;42
5812306;6016692;-1;-1;168;106;38506;-1;-1;-1;-1;-1;-1;77;46831;67;46809;44
5812307;6016692;-1;-1;167;106;38403;-1;-1;-1;-1;-1;-1;77;46709;67;46687;44
5812308;6016692;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47925;69;47903;45
5812309;6016692;-1;-1;171;108;38985;-1;-1;-1;-1;-1;-1;85;49924;74;48125;48
5812310;6016692;-1;-1;174;110;40913;-1;-1;-1;-1;-1;-1;85;49730;74;47932;48
5812311;6016692;-1;-1;174;110;40889;-1;-1;-1;-1;-1;-1;84;49284;73;47485;47
5812312;6016692;-1;-1;170;108;40290;-1;-1;-1;-1;-1;-1;84;49032;72;47234;47
5812313;6016692;-1;-1;170;107;40078;-1;-1;-1;-1;-1;-1;83;48743;72;46944;47
5812314;6016692;-1;-1;170;107;40051;-1;-1;-1;-1;-1;-1;84;48759;72;46961;47
5812315;6016692;-1;-1;169;107;39715;-1;-1;-1;-1;-1;-1;83;48456;72;46658;46
5812316;6016692;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;48827;72;47028;47
5812317;6016692;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;49234;72;47435;47
5812318;6016692;-1;-1;171;108;39932;-1;-1;-1;-1;-1;-1;83;48616;72;46817;47
5812319;6016692;-1;-1;172;109;40373;-1;-1;-1;-1;-1;-1;83;48846;72;47047;47
5812320;6016692;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49335;74;47536;48
5812321;6016692;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;49703;74;47905;48
5812322;6016692;-1;-1;174;110;40823;-1;-1;-1;-1;-1;-1;85;50131;74;48332;48
5812323;6016692;-1;-1;181;114;41408;-1;-1;-1;-1;-1;-1;85;49477;74;47678;48
5812324;6016692;-1;-1;192;122;42841;-1;-1;-1;-1;-1;-1;85;50595;75;50572;50
5812325;6016692;-1;-1;192;122;42841;-1;-1;-1;-1;-1;-1;85;50413;75;50391;50
5812353;6016692;-1;-1;190;120;44528;-1;-1;-1;-1;-1;-1;79;48955;68;48673;44
5812354;6016692;-1;-1;191;121;44826;-1;-1;-1;-1;-1;-1;79;49174;68;48892;44
5812355;6016692;-1;-1;193;122;45404;-1;-1;-1;-1;-1;-1;80;49312;69;49030;45
5812356;6016692;-1;-1;193;122;45400;-1;-1;-1;-1;-1;-1;80;49733;69;49451;45
5812358;6016692;-1;-1;194;122;45678;-1;-1;-1;-1;-1;-1;80;50413;69;50131;45
5812359;6016692;-1;-1;201;127;46408;-1;-1;-1;-1;-1;-1;82;50442;71;50160;46
5812360;6016692;-1;-1;200;127;46579;-1;-1;-1;-1;-1;-1;82;51392;71;51110;46
5812361;6016692;-1;-1;201;127;46808;-1;-1;-1;-1;-1;-1;82;51364;71;51082;46
5812362;6016692;-1;-1;200;127;46477;-1;-1;-1;-1;-1;-1;82;51969;71;51687;46
5812363;6016692;-1;-1;201;127;46506;-1;-1;-1;-1;-1;-1;83;51899;72;51617;47
5812364;6016692;-1;-1;203;128;46510;-1;-1;-1;-1;-1;-1;84;52141;72;51859;47
5812365;6016692;-1;-1;203;128;46515;-1;-1;-1;-1;-1;-1;84;52610;73;52327;47
5812366;6016692;-1;-1;205;129;46711;-1;-1;-1;-1;-1;-1;87;53289;75;53007;49
5814173;6016692;-1;-1;146;92;35534;-1;-1;-1;-1;-1;-1;78;41923;69;41834;49
5814174;6016692;-1;-1;149;94;36155;-1;-1;-1;-1;-1;-1;79;42563;70;42474;50
5814175;6016692;-1;-1;149;94;36155;-1;-1;-1;-1;-1;-1;81;57095;71;57061;49
5814176;6016692;-1;-1;145;92;37488;-1;-1;-1;-1;-1;-1;79;55480;69;55446;47
5814201;6016692;-1;-1;153;97;38468;-1;-1;-1;-1;-1;-1;76;46756;66;46734;43
5814202;6016692;-1;-1;153;97;38651;-1;-1;-1;-1;-1;-1;77;46417;67;46395;44
5814203;6016692;-1;-1;164;104;38042;-1;-1;-1;-1;-1;-1;76;47350;66;47328;43
5814204;6016692;-1;-1;164;104;38042;-1;-1;-1;-1;-1;-1;76;46438;66;46416;43
5814205;6016692;-1;-1;163;103;37668;-1;-1;-1;-1;-1;-1;75;46071;65;46049;42
5814206;6016692;-1;-1;168;106;38609;-1;-1;-1;-1;-1;-1;74;45826;65;45804;42
5814207;6016692;-1;-1;167;106;38403;-1;-1;-1;-1;-1;-1;76;46464;66;46442;43
5814208;6016692;-1;-1;166;105;38086;-1;-1;-1;-1;-1;-1;77;46600;67;46578;44
5814209;6016692;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47752;68;47730;45
5814210;6016692;-1;-1;169;107;38631;-1;-1;-1;-1;-1;-1;79;47745;68;47722;45
5814211;6016692;-1;-1;174;110;40913;-1;-1;-1;-1;-1;-1;85;49973;74;48175;48
