from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5791362;6016692;-1;-1;-1;-1;-1;-1;-1;-1;88;52690;78;50891
5791363;6016692;-1;-1;-1;-1;-1;-1;-1;-1;90;55077;80;53278
5793258;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;51543;67;51520
5793259;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;51383;68;51360
5793260;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;51346;68;51324
5793261;6016692;-1;-1;-1;-1;-1;-1;-1;-1;76;51127;66;51105
5793262;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;51552;69;51530
5793263;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;52658;73;52636
5793264;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;51280;74;49481
5793265;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;51612;73;49814
5793266;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;51809;76;50011
5793267;6016692;-1;-1;-1;-1;-1;-1;-1;-1;90;52604;80;50806
5793268;6016692;-1;-1;-1;-1;-1;-1;-1;-1;90;52831;80;51032
5793269;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;51643;76;49844
5793270;6016692;-1;-1;-1;-1;-1;-1;-1;-1;89;54532;79;52733
5795164;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;51666;68;51644
5795165;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;53443;72;53421
5795166;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;53292;73;53270
5795167;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;51678;67;51656
5795168;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;52240;69;52217
5795169;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;52462;71;52440
5795170;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;51018;72;49220
5795171;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;51320;73;49521
5795172;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51762;75;49963
5795173;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;51853;77;50054
5795174;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;51487;74;49688
5795175;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51624;76;49825
5795176;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;51147;72;49349
5797069;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5797070;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;51945;68;51923
5797071;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53345;71;53323
5797072;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53062;70;53039
5797073;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53146;70;53124
5797074;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;52011;68;51988
5797075;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;52343;70;52321
5797076;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50966;72;49167
5797077;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;51398;76;49599
5797078;6016692;-1;-1;-1;-1;-1;-1;-1;-1;88;51935;78;50136
5797079;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51772;76;49973
5797080;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50983;72;49184
5797081;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51603;75;49804
5797082;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;51134;72;49335
5798974;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;48089;61;48066
5798975;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;52292;69;52270
5798976;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;52180;71;52158
5798977;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;53385;71;53363
5798978;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;52856;70;52834
5798979;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53214;70;53192
5798980;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;52374;69;52352
5798981;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;52762;71;52740
5798982;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50826;72;49027
5798983;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50766;74;48967
5798984;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;50758;76;48959
5798985;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50650;72;48851
5798986;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50916;73;49117
5798987;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51375;75;49576
5798988;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50610;71;48811
5800879;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;47809;60;47787
5800880;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;48085;60;48062
5800881;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;47713;59;47691
5800882;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;54887;75;54865
5800883;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;54664;74;54642
5800884;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;52673;70;52651
5800885;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;52376;69;52353
5800886;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;52666;71;52644
5800887;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;52751;71;52729
5800888;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49942;71;48143
5800889;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50531;72;48732
5800890;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50444;74;48645
5800891;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50321;71;48522
5800892;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50795;73;48996
5800893;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;51336;75;49537
5800894;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50616;71;48817
5800895;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50516;71;48717
5802783;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47807;61;47784
5802784;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47777;62;47755
5802785;6016692;-1;-1;-1;-1;-1;-1;-1;-1;66;47283;57;47261
5802786;6016692;-1;-1;-1;-1;-1;-1;-1;-1;67;47465;59;47443
5802787;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;54698;72;54676
5802788;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;54451;72;54429
5802789;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;52914;71;52892
5802790;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;52436;70;52414
5802791;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;52709;70;52687
5802792;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53012;70;52990
5802793;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49883;70;48085
5802794;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50168;71;48370
5802795;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;50169;70;48371
5802796;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50366;72;48567
5802797;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50686;73;48887
5802798;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50429;74;48630
5802799;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49929;69;48131
5802800;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;50097;70;48299
5802801;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50456;71;48658
5804689;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;47498;60;47476
5804690;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;47489;61;47467
5804691;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47473;61;47451
5804692;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;47912;64;47890
5804693;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;54762;74;54740
5804694;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;54368;72;54346
5804695;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53001;70;52978
5804696;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53450;70;53427
5804697;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53045;70;53023
5804698;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53113;70;53091
5804699;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49600;70;47801
5804700;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49540;70;47741
5804701;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49929;72;48130
5804702;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49747;71;47949
5804703;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49922;70;48123
5804704;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50321;73;48522
5804705;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49744;69;47945
5804706;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50033;72;48234
5804707;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50546;74;48747
5806593;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47595;61;47573
5806594;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;47248;60;47225
5806595;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;47130;59;47107
5806596;6016692;-1;-1;-1;-1;-1;-1;-1;-1;66;46856;57;46834
5806597;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47766;61;47743
5806598;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;47998;62;47975
5806599;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;54119;72;54097
5806600;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;53976;72;53954
5806601;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53371;70;53349
5806602;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;53184;71;53161
5806603;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49545;71;47746
5806604;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49482;70;47683
5806605;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49345;71;47546
5806606;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49406;70;47607
5806607;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49768;71;47969
5806608;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50112;73;48314
5806609;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50293;72;48494
5806610;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49480;70;47681
5806611;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49885;72;48087
5806612;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50036;74;48237
5806613;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;51334;74;49535
5808496;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47525;61;47503
5808497;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;47973;62;47951
5808498;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47763;61;47741
5808499;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46988;59;46966
5808500;6016692;-1;-1;-1;-1;-1;-1;-1;-1;65;46561;56;46539
5808501;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;48075;61;48053
5808502;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;48273;64;48251
5808503;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;54247;74;54225
5808504;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;53867;72;53845
5808505;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;53546;71;53524
5808506;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49515;70;47716
5808507;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49319;69;47520
5808508;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49020;69;47221
5808509;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49095;69;47296
5808510;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49584;72;47786
5808511;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;49986;75;48187
5808512;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50171;74;48373
5808513;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48970;68;47171
5808514;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;49230;68;47431
5808515;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49494;69;47695
5808516;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;49953;73;48155
5808517;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50139;75;48340
5808518;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;51613;76;49814
5810399;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47129;61;47107
5810400;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47556;63;47533
5810401;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;48109;63;48087
5810402;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46634;59;46612
5810403;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46962;59;46940
5810404;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46568;59;46546
5810405;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;48228;63;48205
5810406;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;48322;63;48300
5810407;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;49990;73;48192
5810408;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49656;71;47857
5810409;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49280;70;47482
5810410;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49103;70;47304
5810411;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49267;70;47468
5810412;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48963;68;47164
5810413;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48750;68;46951
5810414;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49012;70;47213
5810415;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;49329;74;47530
5810416;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;48758;70;46959
5810417;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;48837;68;47038
5810418;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49267;69;47468
5810419;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49618;71;47819
5810420;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;50021;73;48222
5810421;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50128;75;48329
5810422;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;51448;74;49649
5810423;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50406;73;50384
5810457;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;50431;64;50149
5810458;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;50986;64;50704
5810462;6016692;-1;-1;-1;-1;-1;-1;-1;-1;76;52412;67;52130
5810463;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;52484;67;52202
5810464;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;52893;68;52611
5812300;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;46737;60;46714
5812301;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47214;63;47192
5812302;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;47641;66;47618
5812303;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;48174;64;48152
5812304;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46405;59;46383
5812305;6016692;-1;-1;-1;-1;-1;-1;-1;-1;64;45973;56;45951
5812306;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;46831;62;46809
5812307;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;46709;61;46687
5812308;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;47925;62;47903
5812309;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;49924;72;48125
5812310;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49730;71;47932
5812311;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49284;70;47485
5812312;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;49032;69;47234
5812313;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;48743;69;46944
5812314;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48759;68;46961
5812315;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;48456;68;46658
5812316;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;48827;71;47028
5812317;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;49234;72;47435
5812318;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;48616;68;46817
5812319;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;48846;70;47047
5812320;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;49335;68;47536
5812321;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;49703;71;47905
5812322;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50131;75;48332
5812323;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;49477;75;47678
5812324;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50595;75;50572
5812325;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50413;72;50391
5812353;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;48955;63;48673
5812354;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;49174;62;48892
5812355;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;49312;61;49030
5812356;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;49733;63;49451
5812358;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;50413;67;50131
5812359;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;50442;65;50160
5812360;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;51392;65;51110
5812361;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;51364;65;51082
5812362;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;51969;69;51687
5812363;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;51899;65;51617
5812364;6016692;-1;-1;-1;-1;-1;-1;-1;-1;76;52141;67;51859
5812365;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;52610;68;52327
5812366;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;53289;69;53007
5814173;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;41923;76;41834
5814174;6016692;-1;-1;-1;-1;-1;-1;-1;-1;86;42563;77;42474
5814175;6016692;-1;-1;-1;-1;-1;-1;-1;-1;93;57095;81;57061
5814176;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;55480;75;55446
5814201;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;46756;61;46734
5814202;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;46417;63;46395
5814203;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47350;63;47328
5814204;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;46438;60;46416
5814205;6016692;-1;-1;-1;-1;-1;-1;-1;-1;67;46071;58;46049
5814206;6016692;-1;-1;-1;-1;-1;-1;-1;-1;65;45826;57;45804
5814207;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46464;59;46442
5814208;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;46600;60;46578
5814209;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;47752;61;47730
5814210;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47745;63;47722
5814211;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;49973;74;48175
5814212;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;49445;72;47646
5814213;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;49365;72;47566
5814214;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48614;69;46815
5814215;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;48653;70;46854
5814216;6016692;-1;-1;-1;-1;-1;-1;-1;-1;79;48331;68;46532
5814217;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;48286;71;46487
5814218;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;48922;72;47123
5814219;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;48526;68;46727
5814220;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;48606;70;46807
5814221;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;49685;72;47886
5814222;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;49875;73;48076
5814223;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;49398;74;47599
5814224;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;49486;75;47688
5814225;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;50644;75;50622
5814226;6016692;-1;-1;-1;-1;-1;-1;-1;-1;83;50470;73;50447
5814227;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;50335;72;50313
5814253;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;49003;66;48721
5814254;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;49217;66;48935
5814255;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;49392;65;49110
5814256;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;49794;64;49512
5814257;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;50278;63;49995
5814258;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;50119;64;49837
5814259;6016692;-1;-1;-1;-1;-1;-1;-1;-1;76;50389;67;50107
5814260;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;52815;68;52533
5814261;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;51586;66;51304
5814262;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;51460;65;51178
5814263;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;51719;65;51437
5814264;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;51776;65;51494
5814265;6016692;-1;-1;-1;-1;-1;-1;-1;-1;75;52013;66;51731
5814266;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;52473;68;52191
5814267;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;53906;70;53624
5814268;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;53771;70;53489
5816065;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;41506;73;41416
5816068;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;40814;72;40724
5816069;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;40693;72;40604
5816070;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;40840;73;40751
5816071;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;40684;74;40595
5816072;6016692;-1;-1;-1;-1;-1;-1;-1;-1;82;41220;73;41130
5816073;6016692;-1;-1;-1;-1;-1;-1;-1;-1;84;41225;75;41136
5816074;6016692;-1;-1;-1;-1;-1;-1;-1;-1;85;42193;76;42104
5816075;6016692;-1;-1;-1;-1;-1;-1;-1;-1;87;55552;76;55519
5816099;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;47164;60;47142
5816100;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46247;59;46225
5816101;6016692;-1;-1;-1;-1;-1;-1;-1;-1;70;46275;61;46253
5816102;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;45785;59;45763
5816103;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46346;59;46324
5816104;6016692;-1;-1;-1;-1;-1;-1;-1;-1;67;46095;58;46073
5816105;6016692;-1;-1;-1;-1;-1;-1;-1;-1;65;45576;56;45554
5816106;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46181;59;46159
5816107;6016692;-1;-1;-1;-1;-1;-1;-1;-1;69;46571;60;46548
5816108;6016692;-1;-1;-1;-1;-1;-1;-1;-1;68;46679;59;46657
5816109;6016692;-1;-1;-1;-1;-1;-1;-1;-1;71;47471;62;47449
5816110;6016692;-1;-1;-1;-1;-1;-1;-1;-1;72;47712;63;47689
5816111;6016692;-1;-1;-1;-1;-1;-1;-1;-1;74;48179;64;48157
5816112;6016692;-1;-1;-1;-1;-1;-1;-1;-1;73;48572;64;48549
5816113;6016692;-1;-1;-1;-1;-1;-1;-1;-1;81;48675;70;46876
5816114;6016692;-1;-1;-1;-1;-1;-1;-1;-1;78;48232;68;46433
5816115;6016692;-1;-1;-1;-1;-1;-1;-1;-1;77;47958;67;46159
5816116;6016692;-1;-1;-1;-1;-1;-1;-1;-1;80;48185;70;46386
