from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5833213;6016698;649;45430;139;112;47269;124;102;48451;71;51974;61;51951
5833214;6016698;652;45634;141;98;47463;130;105;48655;73;52315;63;52293
5834982;6016698;466;32593;200;167;52484;191;163;53109;77;38320;68;38298
5834983;6016698;465;32534;200;167;52426;191;163;53050;79;38158;71;38136
5834984;6016698;-1;-1;-1;-1;-1;-1;-1;-1;78;37729;70;37706
5834985;6016698;-1;-1;-1;-1;-1;-1;-1;-1;75;37247;67;37225
5834986;6016698;456;31889;188;157;51781;185;153;52405;74;37667;66;37645
5834987;6016698;452;31646;188;154;51537;179;150;52162;73;37456;65;37433
5834988;6016698;449;31458;188;151;51350;179;147;51974;75;37334;67;37311
5834989;6016698;451;31572;188;153;51463;179;149;52088;77;37181;69;37159
5834990;6016698;-1;-1;-1;-1;-1;-1;-1;-1;77;36943;69;36921
5834991;6016698;449;31412;151;130;50100;166;127;49748;73;36400;65;36378
5834992;6016698;444;31049;151;125;49802;154;122;51538;72;36961;64;36938
5834993;6016698;444;31111;151;125;49800;154;122;51535;75;36959;67;36937
5834994;6016698;460;32211;188;148;50391;179;144;51016;78;37192;70;37169
5834995;6016698;457;32024;181;146;50203;179;142;50828;86;42387;77;42298
5834996;6016698;461;32258;188;149;50438;179;145;51062;87;42816;78;42727
5834997;6016698;464;32481;188;152;50661;173;148;51285;89;42949;80;42860
5834998;6016698;462;32317;188;158;51086;171;154;51710;91;42519;82;42429
5834999;6016698;459;32109;188;156;49197;171;152;49822;90;42480;81;42390
5835000;6016698;458;32038;188;155;49127;168;151;49752;85;39078;75;43758
5835001;6016698;459;32157;188;157;49246;171;153;49870;83;38926;73;43605
5835002;6016698;475;33224;175;136;47306;166;153;40391;81;38609;71;43289
5835003;6016698;466;32628;175;131;46727;163;151;49874;79;38287;69;42967
5835004;6016698;460;32174;175;129;46579;151;136;39133;75;37555;66;42235
5835005;6016698;458;32083;175;124;43410;151;134;39041;75;37405;66;42085
5835006;6016698;464;32446;175;130;46317;160;145;50071;78;37804;69;42483
5835007;6016698;468;32728;175;134;41101;151;135;39568;76;37640;67;42320
5835008;6016698;464;32500;175;131;40873;151;132;39340;75;37795;66;42475
5835009;6016698;462;32313;175;128;40686;149;131;39361;75;37639;66;42319
5835010;6016698;466;32601;175;132;40974;151;133;39440;75;37761;66;42441
5835011;6016698;468;32745;175;134;41118;151;135;39584;78;38197;69;42876
5835012;6016698;474;33211;175;141;41584;163;144;40258;80;38657;71;43336
5835013;6016698;477;33388;175;144;41761;163;145;40227;82;39055;72;51713
5835014;6016698;489;34227;188;148;46640;172;159;41274;81;51614;70;51592
5835015;6016698;478;33453;188;155;53697;179;159;105821;72;48602;63;48579
5835016;6016698;489;34236;188;148;52530;171;152;104655;73;48659;64;48637
5835017;6016698;493;34518;181;146;49513;163;148;50694;68;47807;59;47785
5835018;6016698;491;34355;175;144;49318;163;146;50500;70;47595;61;47573
5835019;6016698;495;34620;181;147;49552;163;149;50733;71;47705;62;47683
5835020;6016698;522;36557;175;142;49224;163;144;50406;70;47299;61;47276
5835021;6016698;523;36582;175;143;49250;163;145;50431;70;47065;61;47042
5835022;6016698;493;34527;163;135;50514;163;139;102639;73;44471;64;47643
5835023;6016698;497;34801;163;135;50270;163;139;102395;71;44028;62;47200
5835024;6016698;500;34989;157;133;49811;154;137;101936;69;43647;60;46819
5835025;6016698;497;34804;157;132;49721;151;136;101846;66;43259;57;46431
5835026;6016698;494;34558;151;130;49235;149;131;48329;67;43206;58;46378
5835027;6016698;489;34223;151;128;103869;146;123;47730;65;42750;56;45921
5835028;6016698;486;34006;151;122;99660;146;120;47506;65;45630;56;45607
5835029;6016698;487;34118;151;124;99607;149;130;48243;70;43008;61;46180
5835030;6016698;495;34617;151;125;99424;151;135;100606;65;42400;56;42377
5835031;6016698;496;34743;151;127;99550;154;137;48128;68;42568;60;42546
5835032;6016698;497;34774;151;127;99582;151;129;50707;73;49915;64;49893
5835033;6016698;499;34956;157;131;99251;163;141;100433;68;43244;59;43221
5835034;6016698;502;35170;157;134;99466;163;144;100647;65;42994;57;42972
5835035;6016698;502;35134;157;133;99429;163;143;100611;67;43583;58;43561
5835036;6016698;507;35478;163;135;46476;154;134;47658;66;43575;57;43552
5835037;6016698;514;35981;151;129;46083;151;135;54381;67;44063;59;44041
5835038;6016698;511;35749;151;126;45851;151;133;45851;66;44111;58;44089
5835039;6016698;504;35249;151;124;45369;149;131;45369;67;42537;57;42515
5835040;6016698;509;35630;151;125;45772;149;132;45772;69;43007;59;42985
5835041;6016698;531;37143;157;133;47211;151;135;53281;73;46370;63;44571
5835042;6016698;540;37796;175;144;47849;156;135;52954;74;47020;65;45221
5835043;6016698;542;37930;181;146;47982;159;137;53088;76;46886;66;45088
5835044;6016698;540;37772;175;145;47835;156;135;52930;72;46492;63;44693
5835045;6016698;540;37826;175;145;47879;156;135;52984;73;47070;64;45271
5835046;6016698;543;37997;181;147;48050;159;138;53155;76;47278;66;45480
5835047;6016698;545;38162;188;151;48224;163;140;53320;79;47534;69;45735
5835048;6016698;549;38398;188;154;48461;163;144;53556;73;45076;64;45054
5835049;6016698;534;37384;163;138;49068;156;129;50651;68;43946;59;43923
5835050;6016698;530;37098;163;134;48781;154;125;50365;69;44030;60;44008
5835051;6016698;524;36690;157;132;48615;151;130;52190;69;43604;60;43582
5835052;6016698;525;36780;157;133;48473;151;131;52280;68;43559;59;43537
5835053;6016698;533;37343;188;154;51488;156;128;52831;68;43860;59;43838
5835054;6016698;530;37086;181;147;54668;156;124;52574;68;43988;60;43965
5835055;6016698;530;37076;181;146;54658;156;124;52564;68;43918;59;43896
5835078;6016698;592;41406;151;129;47473;144;125;48654;65;45797;57;45775
5835079;6016698;604;42269;151;129;47466;141;125;48648;68;46550;59;46528
5835080;6016698;602;42114;151;127;47312;138;123;48493;68;46506;59;46484
5835081;6016698;606;42397;139;111;48108;131;110;51722;69;47415;60;47393
5835082;6016698;603;42191;139;111;48202;131;110;51816;69;47112;60;47090
5835083;6016698;602;42124;139;114;49886;122;106;51067;70;47374;61;47352
5835084;6016698;599;41951;139;109;47003;128;109;49790;71;47702;61;47587
5835085;6016698;601;42088;133;106;46787;122;104;49684;72;47950;62;47928
5835086;6016698;604;42273;139;107;46839;125;109;48667;73;51998;63;51975
5835087;6016698;604;42275;139;111;47892;122;103;49074;72;51595;62;51573
5835088;6016698;608;42546;139;108;47695;119;100;48876;71;51353;61;51330
5835089;6016698;611;42799;133;106;47308;112;98;48490;70;50976;60;50954
5835090;6016698;615;43064;139;109;47542;114;101;48724;69;50758;60;50735
5835091;6016698;621;43469;139;107;46047;117;99;47228;68;50557;59;50535
5835092;6016698;623;43608;139;107;46060;117;99;47242;68;50551;59;50529
5835093;6016698;627;43856;139;108;46164;119;100;47345;66;50171;58;50149
5835094;6016698;638;44654;131;96;46394;124;98;47576;68;51272;59;51249
5835095;6016698;635;44458;131;96;46265;122;96;47446;68;50998;59;50976
5835096;6016698;638;44642;131;97;46452;124;99;47634;68;51165;59;51143
5835097;6016698;642;44968;131;97;46988;124;98;48170;71;51904;61;51882
5835098;6016698;644;45060;131;96;46913;124;97;48095;72;51794;62;51772
5835099;6016698;650;45486;139;114;47387;128;104;48568;72;52129;63;52106
5835100;6016698;652;45672;151;128;47581;131;106;48762;72;52230;63;52208
5835101;6016698;-1;-1;151;119;47792;131;109;48973;72;52473;63;52451
5835102;6016698;-1;-1;151;124;48099;131;115;52233;73;52686;63;52663
5835103;6016698;-1;-1;163;136;49761;140;105;49909;77;53871;67;53849
5836867;6016698;460;32203;194;162;52094;191;158;52719;75;38176;66;38154
5836868;6016698;457;32015;194;159;51907;185;155;52532;77;37994;68;37972
5836869;6016698;460;32183;194;162;52074;191;158;52699;78;37660;70;37638
5836870;6016698;460;32218;194;162;52109;191;158;52734;74;37150;66;37127
5836871;6016698;457;31968;188;158;51859;185;154;52484;73;37584;65;37562
5836872;6016698;453;31689;188;154;51580;185;150;52205;73;37455;64;37433
5836873;6016698;446;31217;188;148;51108;179;144;51733;73;37127;65;37104
5836874;6016698;444;31108;181;146;50999;179;142;51624;75;36993;67;36971
5836875;6016698;446;31218;188;148;51110;179;144;51734;75;36822;67;36800
5836876;6016698;438;30695;163;135;50464;166;132;52199;72;36313;64;36290
5836877;6016698;439;30702;151;130;50111;166;127;49758;71;36395;63;36373
5836878;6016698;440;30808;151;129;50018;166;126;49665;75;36888;67;36866
5836879;6016698;456;31930;175;144;50110;179;140;50735;78;37169;70;37147
5836880;6016698;454;31756;175;142;49936;172;138;50561;90;43048;82;42959
5836881;6016698;457;32015;181;146;50195;179;142;50820;90;43057;82;42968
5836882;6016698;466;32624;188;156;50900;176;152;51524;92;43150;83;43061
5836883;6016698;463;32383;188;159;51116;173;155;51740;82;37938;74;37916
5836884;6016698;455;31828;188;152;48916;165;148;49541;82;37980;75;37958
5836885;6016698;454;31785;188;152;48874;163;148;49498;81;37870;73;37848
5836886;6016698;457;31965;188;154;49054;168;150;49679;85;38981;76;43661
5836887;6016698;-1;-1;-1;-1;-1;-1;-1;-1;82;38680;72;43360
5836888;6016698;462;32326;175;127;43653;154;138;39284;78;38259;68;42939
5836889;6016698;458;32080;175;124;43408;151;134;39039;75;37325;65;42004
5836890;6016698;454;31790;175;120;43129;151;130;38748;74;37035;64;41715
5836891;6016698;459;32163;175;125;43490;151;136;39122;76;37528;66;42208
5836892;6016698;469;32842;175;136;41214;154;137;39681;75;38064;66;42744
5836893;6016698;466;32599;175;132;40972;151;133;39438;75;37866;66;42546
5836894;6016698;460;32210;175;127;40583;149;130;39258;75;37545;66;42225
5836895;6016698;464;32483;175;131;40856;151;132;39322;76;37784;67;42464
5836896;6016698;468;32780;175;135;41153;151;136;39619;78;38247;69;42926
5836897;6016698;478;33437;188;154;53680;179;158;105805;79;51347;69;50986
5836898;6016698;475;33230;188;151;53474;171;155;105599;78;51137;68;50775
5836899;6016698;474;33148;188;150;53391;171;154;105516;78;51078;68;50717
5836900;6016698;475;33257;188;152;53500;171;156;105625;69;48402;60;48380
5836901;6016698;486;33990;175;145;52284;165;149;104409;70;48326;61;48303
5836902;6016698;487;34067;181;146;52362;163;150;104486;68;47820;59;47798
5836903;6016698;488;34145;181;147;52440;163;151;104564;70;47772;62;47750
5836904;6016698;492;34422;188;151;52717;166;152;49784;76;49290;67;49268
5836905;6016698;491;34367;163;138;51090;163;142;103215;71;47379;62;47357
5836906;6016698;489;34227;157;133;50389;159;137;102513;70;44365;60;47537
5836907;6016698;490;34277;157;132;50265;156;136;102389;70;44257;60;47429
5836908;6016698;493;34491;157;131;50229;154;135;102354;68;43806;59;46978
5836909;6016698;495;34660;151;130;49909;151;134;102033;67;43524;58;46695
5836910;6016698;495;34684;151;129;49544;151;133;101669;67;43343;58;46514
5836911;6016698;492;34446;151;129;49136;149;130;48217;67;43083;58;46254
5836912;6016698;488;34158;151;130;104682;149;126;47929;65;42741;56;45913
5836913;6016698;485;33957;151;121;99607;143;123;47765;65;42613;56;45785
5836914;6016698;484;33868;151;120;99357;145;128;100539;63;42519;55;42496
5836915;6016698;488;34137;151;119;99004;141;127;100185;63;42236;54;42214
5836916;6016698;491;34342;151;122;99223;151;132;100404;65;42559;57;42537
5836917;6016698;500;34977;157;131;99273;163;141;100454;71;49821;62;49798
5836918;6016698;496;34696;151;127;98992;157;137;100174;65;43031;57;43009
5836919;6016698;497;34767;151;128;99062;160;138;100244;64;42858;55;42836
5836920;6016698;499;34951;157;131;99247;159;138;47939;65;43197;56;43174
5836921;6016698;503;35234;163;135;46510;154;134;47692;67;43579;58;43557
5836922;6016698;516;36146;157;132;46248;151;131;47430;67;43839;58;43817
5836923;6016698;517;36219;157;133;46321;151;132;47502;67;44166;59;44143
5836924;6016698;500;34986;151;130;45149;141;128;46330;68;42424;58;42402
5836925;6016698;512;35864;151;128;46006;151;133;54249;69;43060;59;43038
5836926;6016698;514;35953;151;129;46096;151;134;54338;69;43357;60;43334
5836927;6016698;519;36358;163;135;46500;154;134;47682;71;43769;62;43746
5836928;6016698;523;36618;163;139;46761;159;138;47943;77;46997;68;45198
5836929;6016698;528;36944;175;144;47086;163;146;46644;75;47081;65;45282
5836930;6016698;548;38389;188;154;48451;163;143;53547;74;47422;64;45623
5836931;6016698;546;38230;188;152;48292;163;141;53388;76;47508;66;45709
5836932;6016698;550;38514;188;156;48576;165;145;53672;79;47975;70;46176
5836933;6016698;538;37639;175;142;55196;156;133;50906;70;44047;61;44025
5836934;6016698;536;37493;169;140;49176;156;131;50760;68;43901;59;43879
5836935;6016698;525;36752;163;134;48574;151;131;52253;68;43692;59;43670
5836936;6016698;522;36519;157;131;48341;151;127;52020;67;43387;58;43365
5836937;6016698;522;36544;163;139;48252;154;128;52040;68;43417;59;43395
5836938;6016698;524;36647;175;144;50790;156;129;52143;69;43581;60;43559
5836939;6016698;525;36732;175;145;50875;156;123;52515;71;43877;62;43855
5836940;6016698;531;37138;188;151;51311;156;124;52587;68;43749;59;43726
5836941;6016698;532;37234;188;154;51530;156;128;52809;68;44330;60;44282
5836961;6016698;592;41449;157;132;46580;157;138;48142;68;45561;60;45539
5836962;6016698;587;41116;151;130;46502;151;135;49266;68;45732;59;45710
5836963;6016698;584;40887;151;127;46273;151;135;47921;96;48130;86;48107
5836964;6016698;584;40848;151;125;46150;149;131;46150;95;48083;86;48061
5836965;6016698;590;41294;151;128;45347;141;128;53019;93;47924;83;47901
5836966;6016698;599;41960;151;125;51090;131;117;52271;69;47419;60;47397
5836967;6016698;598;41857;145;115;48462;131;114;52077;93;47947;83;47925
5836968;6016698;604;42288;139;109;47626;130;110;50059;75;47494;66;47472
5836969;6016698;594;41611;133;105;45232;128;113;51354;78;48374;68;48352
5836970;6016698;595;41625;133;105;45785;128;109;48719;75;48178;66;48156
5836971;6016698;599;41961;139;112;47638;130;111;49852;73;52062;63;52039
5836972;6016698;603;42218;139;112;47584;128;110;48235;73;51945;63;52302
5836973;6016698;606;42440;139;112;47183;128;110;48222;72;51896;62;51874
5836974;6016698;613;42882;139;112;47729;124;104;48910;72;51683;62;51736
5836975;6016698;613;42921;133;106;47061;117;99;48243;70;51164;61;51141
5836976;6016698;618;43232;133;105;45936;117;97;47118;69;50613;60;50590
5836977;6016698;621;43494;133;103;45942;114;96;47124;68;50570;59;50548
5836978;6016698;628;43962;139;109;46233;119;101;47414;69;50232;60;50210
5836979;6016698;634;44400;139;112;46586;120;101;47768;67;50800;58;51074
5836980;6016698;634;44373;131;96;46416;120;98;47598;68;51186;60;51163
5836981;6016698;638;44679;139;112;46578;124;101;47760;69;51318;60;51296
5836982;6016698;640;44779;139;109;47071;124;99;48252;70;51724;61;51702
5836983;6016698;643;45010;139;112;47258;124;102;48439;71;51937;62;51915
5836984;6016698;646;45253;145;116;47530;128;106;48712;73;52229;63;52207
5836985;6016698;650;45500;151;121;47903;131;111;49085;73;52592;63;52570
5836986;6016698;-1;-1;151;122;47992;131;112;49174;73;52684;63;52661
5836987;6016698;-1;-1;151;126;48242;131;114;51930;73;52819;64;52797
5836988;6016698;-1;-1;163;137;49049;134;110;49575;78;53571;68;53549
5838750;6016698;460;32221;194;162;52113;191;158;52737;74;38013;65;37991
5838751;6016698;455;31869;188;157;51760;185;153;52385;72;37706;64;37684
5838752;6016698;453;31705;188;155;51596;185;151;52221;73;37571;65;37548
5838753;6016698;451;31568;188;153;51459;179;149;52084;74;37394;66;37371
5838754;6016698;447;31291;188;149;51182;179;145;51807;75;37169;66;37146
5838755;6016698;444;31070;181;146;50962;179;142;51586;71;36674;63;36651
5838756;6016698;442;30947;175;144;50838;179;140;51463;72;36763;64;36741
5838757;6016698;445;31171;181;147;51063;179;143;51687;72;37059;64;37037
5838758;6016698;440;30826;175;142;50717;179;138;51342;72;36754;64;36732
5838759;6016698;441;30860;175;143;50752;179;139;51376;74;36732;66;36710
5838760;6016698;435;30470;157;132;49216;166;129;48864;70;35894;62;35872
5838761;6016698;435;30439;157;131;49185;166;128;48832;73;36483;65;36460
5838762;6016698;440;30806;157;132;50264;166;129;49912;76;36917;68;36895
5838763;6016698;454;31750;175;142;49930;172;138;50554;79;37207;71;37185
5838764;6016698;450;31492;163;137;48561;166;134;50297;82;37226;74;37204
5838765;6016698;450;31525;163;138;48594;166;135;50329;91;43135;83;43046
5838766;6016698;454;31750;175;142;49929;172;138;50554;90;43010;81;42921
5838767;6016698;454;31753;188;151;48841;165;147;49466;78;37688;71;37666
5838768;6016698;451;31546;188;148;48634;163;144;49259;79;37747;71;37724
5838769;6016698;450;31476;188;147;48564;163;143;49189;81;37883;73;37861
5838770;6016698;450;31474;188;147;48563;163;143;49187;85;38946;76;43626
5838771;6016698;449;31445;181;147;48533;163;143;49158;79;37458;70;42138
5838772;6016698;459;32110;175;127;43443;151;135;39069;76;36875;66;41555
5838773;6016698;456;31887;175;124;43220;151;132;38846;74;37054;64;41734
5838774;6016698;451;31567;175;120;42912;149;129;38734;73;36889;64;41569
5838775;6016698;462;32337;175;127;43664;154;138;39296;76;37050;67;41730
5838776;6016698;470;32927;175;137;41300;154;138;39766;76;38102;67;42782
5838777;6016698;454;31748;169;139;39156;146;123;38795;74;37064;65;41743
5838778;6016698;456;31910;175;123;40283;149;126;38958;77;37365;68;42045
5838779;6016698;459;32123;175;126;40495;149;129;39170;78;37469;69;42148
5838780;6016698;479;33525;188;156;53768;182;160;105893;78;38203;68;42883
5838781;6016698;475;33276;188;152;53520;171;156;105644;76;51144;66;50783
5838782;6016698;472;33022;188;148;53266;171;152;105391;75;50975;66;50614
5838783;6016698;470;32924;181;147;53168;168;151;105292;78;51083;68;50721
5838784;6016698;474;33203;188;151;53447;171;155;105571;70;48439;61;48416
5838785;6016698;484;33895;175;143;52190;165;147;104314;69;48183;60;48161
5838786;6016698;481;33660;169;140;51954;163;144;104079;70;48219;61;48197
5838787;6016698;480;33601;163;139;51895;168;143;104020;72;48568;63;48546
5838788;6016698;480;33619;169;139;51913;170;143;104038;73;49042;64;49020
5838789;6016698;485;33982;163;135;50933;163;139;103058;72;44836;62;48008
5838790;6016698;486;33990;157;133;50738;159;137;102862;69;44358;59;47530
5838791;6016698;487;34099;157;130;50182;156;134;102306;68;44060;59;47232
5838792;6016698;491;34403;157;130;50172;154;134;102297;70;44156;60;47328
5838793;6016698;496;34746;157;131;50010;151;135;102135;68;43726;59;46898
5838794;6016698;498;34851;157;135;49541;158;135;48622;67;43464;57;46636
5838795;6016698;495;34640;157;132;49331;151;132;48411;69;43340;60;46512
5838796;6016698;490;34314;151;126;99964;149;128;48122;67;42868;58;46040
5838797;6016698;480;33630;151;126;99922;149;128;48080;65;42714;56;45886
5838798;6016698;487;34065;151;123;99554;149;130;48209;66;42900;57;42628
5838799;6016698;488;34140;151;122;99212;151;132;100393;63;42168;54;42146
5838800;6016698;484;33870;151;123;99277;151;133;100458;62;41918;54;41895
5838801;6016698;491;34350;151;122;98646;151;132;99827;62;42156;54;42134
5838802;6016698;490;34334;151;122;98630;151;132;99812;65;42688;57;42665
5838803;6016698;496;34696;151;127;98992;157;137;100174;66;43042;58;43020
5838804;6016698;500;35016;157;132;99312;163;142;100493;68;43438;59;43415
5838805;6016698;503;35229;163;135;99524;163;145;100706;69;43821;61;43799
5838806;6016698;524;36661;163;139;46763;159;138;47944;68;43963;60;43941
5838807;6016698;521;36492;163;137;46594;156;136;47776;67;44248;58;44225
5838808;6016698;497;34777;151;130;44900;141;128;46081;66;42097;57;42075
5838809;6016698;502;35109;151;126;45232;151;133;45232;67;42577;58;42555
5838810;6016698;505;35318;151;129;45441;151;136;45441;67;42668;58;42646
5838811;6016698;524;36683;169;140;46826;163;142;46384;71;43055;62;43032
5838812;6016698;525;36752;175;141;46895;163;143;46453;70;42441;62;42419
5838813;6016698;529;36998;175;144;47141;163;146;46699;69;42462;60;42440
5838814;6016698;548;38382;188;158;48715;165;147;53810;75;47466;65;45667
5838815;6016698;544;38093;188;155;48534;165;145;53630;76;47656;66;45857
5838816;6016698;546;38210;188;159;48794;168;148;53890;79;48023;70;46224
5838817;6016698;537;37600;188;156;51692;165;143;53101;72;44179;63;44157
5838818;6016698;529;37018;181;146;54604;156;135;52519;71;44039;62;44017
5838819;6016698;529;37005;163;138;48827;156;134;52506;69;43745;60;43722
5838820;6016698;518;36230;163;134;47943;151;123;51731;67;43137;58;43115
5838821;6016698;517;36220;163;134;47929;151;123;51716;68;43136;59;43114
5838822;6016698;519;36311;163;135;48019;151;124;51807;69;43124;61;43101
5838823;6016698;521;36485;163;138;48193;154;125;52608;67;43368;58;43346
5838824;6016698;526;36838;175;143;54419;156;126;52726;68;44408;60;44360
5838825;6016698;529;37016;188;153;51450;156;133;53164;67;43992;59;43944
5838826;6016698;529;37060;188;158;51811;165;143;53867;67;44063;59;44040
5838843;6016698;570;39919;145;117;45454;135;122;47087;67;45307;58;45284
5838844;6016698;574;40160;151;118;45504;139;123;46807;69;45393;61;45024
5838845;6016698;596;41735;163;139;47121;163;144;49886;72;45037;63;45014
5838846;6016698;592;41451;157;132;46582;157;138;48143;70;45784;62;45761
5838847;6016698;580;40589;151;128;46260;151;132;46496;97;48205;87;48182
5838848;6016698;585;40936;151;129;45397;145;129;53110;94;47981;84;47959
5838849;6016698;587;41093;145;116;45464;139;125;45718;89;47660;79;47638
5838850;6016698;591;41384;145;117;45556;135;122;52598;86;47460;76;47437
5838851;6016698;596;41736;145;116;45469;131;118;52374;83;47272;73;47249
5838852;6016698;590;41319;139;112;45219;135;118;45219;78;46919;68;46897
5838853;6016698;591;41380;133;102;45001;125;107;47511;81;47122;71;47100
5838854;6016698;598;41835;139;112;47191;131;112;50192;80;48518;70;48495
5838855;6016698;597;41791;139;110;45121;131;117;50281;74;52341;63;52319
5838856;6016698;601;42100;139;113;48111;131;111;49587;74;52292;64;52270
5838857;6016698;605;42362;145;116;47501;130;111;47501;74;52235;63;52213
5838858;6016698;608;42528;139;109;47066;119;102;48248;73;51440;63;51418
5838859;6016698;611;42792;139;107;46878;119;100;48059;70;51170;61;51148
5838860;6016698;616;43126;133;105;46590;117;98;47771;71;51205;62;51183
5838861;6016698;619;43361;133;105;46338;117;97;47519;70;50919;61;50896
5838862;6016698;624;43664;139;108;46280;119;101;47462;71;51056;62;51033
5838863;6016698;631;44193;145;116;46861;130;105;48043;69;51613;60;51591
5838864;6016698;631;44165;139;114;46712;124;103;47894;70;51533;61;51510
5838865;6016698;637;44592;151;130;47691;134;108;48872;73;52370;63;50973
5838866;6016698;637;44606;139;112;47302;124;102;48484;71;51909;62;51886
5838867;6016698;640;44812;145;116;47555;128;106;48736;73;52209;64;52187
5838868;6016698;642;44962;151;122;47989;131;112;49171;72;52629;63;52606
5838869;6016698;645;45141;151;129;48253;131;111;51383;73;52846;64;52824
5838870;6016698;648;45353;151;126;48226;131;114;51537;75;53060;65;53037
5838871;6016698;-1;-1;163;136;49016;134;109;49542;74;53077;65;53055
5840632;6016698;461;32296;194;163;52188;191;159;52812;77;38239;68;38217
5840633;6016698;455;31876;188;157;51767;185;153;52392;73;37753;65;37731
5840634;6016698;455;31862;188;157;51754;185;153;52379;72;37598;63;37575
5840635;6016698;447;31297;188;149;51189;179;145;51814;71;37125;63;37103
5840636;6016698;444;31077;181;146;50968;179;142;51593;72;36939;64;36917
5840637;6016698;441;30900;175;143;50792;179;139;51416;72;36753;64;36731
5840638;6016698;440;30798;175;142;50689;172;138;51314;71;36652;63;36630
5840639;6016698;436;30524;163;137;49304;166;134;51040;71;36417;63;36395
5840640;6016698;436;30548;163;137;49329;166;134;51065;72;36476;64;36454
5840641;6016698;440;30814;175;142;50705;172;138;51330;72;36594;64;36572
5840642;6016698;430;30072;151;126;48818;154;123;50553;70;35880;63;35858
5840643;6016698;432;30215;151;128;48962;160;125;48609;72;36223;64;36201
5840644;6016698;435;30446;157;131;49192;166;128;48840;76;36455;68;36433
5840645;6016698;455;31870;175;143;50050;179;139;50674;78;36886;70;36863
5840646;6016698;446;31239;157;133;48308;166;130;50043;79;37007;71;36985
5840647;6016698;452;31627;163;139;48696;166;136;50432;78;37683;70;37661
5840648;6016698;455;31860;175;143;50040;179;139;50664;75;37295;68;37272
5840649;6016698;453;31736;188;151;48825;165;147;49450;75;37432;67;37410
5840650;6016698;447;31322;181;145;48411;163;141;49036;76;37531;68;37509
5840651;6016698;447;31317;181;145;48406;163;141;49031;79;37716;71;37694
5840652;6016698;446;31241;175;144;48330;163;140;48954;80;37765;71;42445
5840653;6016698;446;31235;175;144;48324;163;140;48949;77;37296;68;41976
5840654;6016698;451;31548;175;126;40041;149;129;38715;74;36840;65;41519
5840655;6016698;448;31355;175;123;39847;149;126;38522;72;36542;63;41222
5840656;6016698;449;31411;175;122;43074;149;127;38578;73;36645;64;41325
5840657;6016698;449;31448;175;124;39940;149;127;38615;76;36949;67;41629
5840658;6016698;449;31452;163;135;38860;139;119;38499;73;36510;64;41190
5840659;6016698;450;31492;163;136;38901;139;120;38539;73;36802;64;41481
5840660;6016698;454;31794;169;140;39203;146;124;38841;73;36980;64;41659
5840661;6016698;457;31959;175;123;40331;149;126;39006;77;37395;67;42075
5840662;6016698;460;32210;175;127;40582;149;130;39257;76;37589;67;42269
5840663;6016698;477;33393;188;154;53636;179;158;105761;78;51324;69;50963
5840664;6016698;469;32832;181;146;53076;165;150;105201;75;50381;65;50020
5840665;6016698;466;32640;175;143;52884;163;147;105009;77;50736;68;50375
5840666;6016698;469;32842;181;146;53085;165;150;105210;74;50083;65;49722
5840667;6016698;485;33952;175;144;52247;165;148;104372;76;50270;66;49909
5840668;6016698;480;33604;163;139;51898;165;143;104023;69;48289;60;48267
5840669;6016698;475;33260;163;134;51555;168;138;103679;69;48427;60;48405
5840670;6016698;477;33411;163;136;51694;165;140;103819;71;48914;62;48892
5840671;6016698;480;33584;157;133;50746;159;137;102871;70;44659;60;47830
5840672;6016698;482;33723;157;132;50674;156;136;102799;71;44579;62;47751
5840673;6016698;485;33938;157;134;50826;159;138;102950;69;44248;60;47419
5840674;6016698;508;35526;175;144;50216;163;145;49297;71;44351;62;47523
5840675;6016698;503;35177;163;139;49868;160;140;48948;67;43713;58;46885
5840676;6016698;501;35043;163;138;49734;158;138;48814;69;43712;60;46884
5840677;6016698;499;34960;163;136;49650;158;137;48731;71;43548;62;46719
5840678;6016698;480;33570;151;123;99645;158;134;99645;68;42959;59;46131
5840679;6016698;476;33344;151;120;99418;155;131;99418;63;41694;55;41671
5840680;6016698;484;33894;157;133;99434;160;140;44235;58;41348;50;41326
5840681;6016698;483;33792;157;133;99950;158;139;44133;62;41650;54;41628
5840682;6016698;481;33704;151;127;99540;154;137;100721;63;41843;55;41821
5840683;6016698;487;34083;151;118;98379;144;126;99560;64;42315;56;42292
5840684;6016698;490;34282;151;121;98578;151;131;99760;68;42851;59;42828
5840685;6016698;497;34762;151;128;99057;157;138;100239;68;43108;59;43086
5840686;6016698;496;34692;151;130;44310;151;133;99966;67;42035;58;41953
5840687;6016698;495;34660;151;127;44134;144;127;99790;66;41946;58;41924
5840688;6016698;497;34800;151;128;45008;151;132;99931;65;41823;57;41800
5840689;6016698;493;34544;151;123;44666;145;129;100349;65;41933;56;41910
5840690;6016698;495;34628;151;123;45055;149;130;45055;67;42022;58;42000
5840691;6016698;495;34682;151;128;44995;151;135;44995;69;42597;60;42575
5840692;6016698;507;35456;157;130;45579;151;129;46761;70;42843;61;42821
5840693;6016698;509;35639;157;133;45762;151;132;46944;70;42991;61;42969
5840694;6016698;527;36883;175;143;47026;163;145;46584;66;42172;58;42149
5840695;6016698;503;35197;163;137;100788;165;149;101970;67;42351;59;42329
