from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5798987;5785643;86;6025;86;86;6025;86;86;6025;36;14374;35;14374
5798988;5785643;159;11126;154;132;13847;148;132;13847;18;5693;18;5693
5800879;5785643;89;6250;89;89;6250;89;89;6250;34;13000;31;12998
5800880;5785643;92;6468;92;92;6468;92;92;6468;34;13275;32;13273
5800881;5785643;82;5714;82;82;5714;82;82;5714;40;20397;37;20315
5800882;5785643;109;7632;101;91;8792;106;91;8792;36;13881;34;13881
5800883;5785643;110;7668;103;92;8827;106;92;8827;35;13658;33;13658
5800884;5785643;84;5862;79;69;5848;83;69;5848;35;13946;32;12697
5800885;5785643;81;5635;76;65;5621;79;65;5621;34;13649;31;12400
5800886;5785643;83;5779;79;67;5764;82;67;5764;36;13607;34;12691
5800887;5785643;86;6052;81;71;6038;85;71;6038;36;12777;34;12775
5800888;5785643;78;5435;78;78;5435;78;78;5435;32;12941;31;12941
5800889;5785643;76;5290;76;76;5290;76;76;5290;32;13530;31;13530
5800890;5785643;77;5366;77;77;5366;77;77;5366;34;13443;33;13443
5800891;5785643;80;5577;80;80;5577;80;80;5577;31;13320;30;13320
5800892;5785643;79;5513;79;79;5513;79;79;5513;33;13794;32;13794
5800893;5785643;81;5675;81;81;5675;81;81;5675;35;14335;34;14335
5800894;5785643;158;11047;151;131;13756;145;131;13756;18;5700;18;5700
5800895;5785643;154;10808;150;127;13516;145;127;13516;19;5600;19;5600
5802783;5785643;96;6710;96;96;6710;96;96;6710;37;14264;34;14262
5802784;5785643;93;6529;93;93;6529;93;93;6529;37;13387;34;13385
5802785;5785643;96;6747;96;96;6747;96;96;6747;38;20761;35;20679
5802786;5785643;111;7770;105;93;8929;106;93;8929;40;20620;37;20538
5802787;5785643;108;7532;100;90;8692;105;90;8692;34;13692;32;13692
5802788;5785643;105;7334;98;87;8494;104;87;8494;34;13445;32;13445
5802789;5785643;105;7335;98;87;8494;104;87;8494;36;14187;33;12938
5802790;5785643;84;5885;79;69;5870;83;69;5870;35;13710;32;12460
5802791;5785643;84;5903;80;68;6356;83;68;6356;34;13251;32;13251
5802792;5785643;90;6279;82;71;6593;87;71;6593;34;13437;32;13437
5802793;5785643;74;5207;74;74;5207;74;74;5207;31;12882;30;12882
5802794;5785643;71;4993;71;71;4993;71;71;4993;31;13168;30;13168
5802795;5785643;71;4994;71;71;4994;71;71;4994;31;13168;30;13168
5802796;5785643;73;5108;73;73;5108;73;73;5108;32;13365;31;13365
5802797;5785643;78;5469;78;78;5469;78;78;5469;33;13685;32;13685
5802798;5785643;81;5643;81;81;5643;81;81;5643;35;13428;33;13428
5802799;5785643;150;10490;139;123;13199;140;123;13199;19;6004;18;6004
5802800;5785643;149;10411;139;122;13120;140;122;13120;19;5876;18;5876
5802801;5785643;154;10779;149;127;13488;145;127;13488;20;5966;20;5966
5804689;5785643;107;7522;107;107;7522;107;107;7522;36;14194;33;14192
5804690;5785643;97;6808;97;97;6808;97;97;6808;37;13584;34;13582
5804691;5785643;114;8004;114;114;8004;114;114;8004;35;15262;34;15128
5804692;5785643;117;8196;117;117;8196;117;117;8196;38;15228;36;15094
5804693;5785643;108;7533;100;90;8692;105;90;8692;35;13756;34;13756
5804694;5785643;101;7094;95;84;8253;99;84;8253;34;13362;32;13362
5804695;5785643;100;7020;94;83;8179;97;83;8179;35;14274;33;13025
5804696;5785643;92;6410;81;67;6326;86;67;6326;32;12902;31;12902
5804697;5785643;88;6172;75;64;6127;84;64;6127;33;12988;31;12988
5804698;5785643;91;6341;86;72;6655;88;72;6655;34;13538;32;13538
5804699;5785643;71;4985;71;71;4985;71;71;4985;30;12599;29;12599
5804700;5785643;71;4943;71;71;4943;71;71;4943;30;12539;29;12539
5804701;5785643;66;4644;66;66;4644;66;66;4644;32;12928;31;12928
5804702;5785643;67;4708;67;67;4708;67;67;4708;31;12746;30;12746
5804703;5785643;69;4857;69;69;4857;69;69;4857;31;12921;30;12921
5804704;5785643;72;5006;72;72;5006;72;72;5006;33;13320;32;13320
5804705;5785643;146;10246;135;119;12955;139;119;12955;19;6178;19;6178
5804706;5785643;146;10207;135;119;12916;139;119;12916;22;6342;22;6342
5804707;5785643;150;10481;139;123;13190;140;123;13190;22;6262;22;6262
5806593;5785643;108;7529;108;108;7529;108;108;7529;37;14291;34;14289
5806594;5785643;102;7167;102;102;7167;102;102;7167;36;13943;33;13942
5806595;5785643;101;7087;101;101;7087;101;101;7087;35;13700;32;13698
5806596;5785643;111;7770;111;111;7770;111;111;7770;39;18349;36;21222
5806597;5785643;116;8146;116;116;8146;116;116;8146;35;14980;33;14846
5806598;5785643;121;8456;121;121;8456;121;121;8456;34;14743;33;14609
5806599;5785643;99;6931;94;81;8090;96;81;8090;33;13113;31;13113
5806600;5785643;96;6703;93;78;7862;93;78;7862;33;12970;32;12970
5806601;5785643;93;6504;81;69;6476;89;69;6476;32;12824;31;12824
5806602;5785643;93;6490;81;68;6405;89;68;6405;33;13026;31;13026
5806603;5785643;95;6638;82;70;6554;90;70;6554;32;12544;31;12544
5806604;5785643;71;4980;71;71;4980;71;71;4980;30;12481;29;12481
5806605;5785643;67;4667;67;67;4667;67;67;4667;31;12344;30;12344
5806606;5785643;62;4306;62;62;4306;62;62;4306;30;12405;29;12405
5806607;5785643;64;4488;64;64;4488;64;64;4488;32;12767;31;12767
5806608;5785643;69;4809;69;69;4809;69;69;4809;34;13112;33;13112
5806609;5785643;73;5129;73;73;5129;73;73;5129;33;13292;32;13292
5806610;5785643;141;9891;128;114;12600;134;114;12600;20;6570;20;6570
5806611;5785643;144;10051;134;117;12760;138;117;12760;22;6503;22;6503
5806612;5785643;147;10297;135;120;13006;139;120;13006;25;7382;25;7382
5806613;5785643;170;11914;164;143;14622;157;143;14622;22;6844;22;6844
5808496;5785643;112;7875;112;112;7875;112;112;7875;38;14685;35;14683
5808497;5785643;112;7856;112;112;7856;112;112;7856;38;14669;35;14667
5808498;5785643;111;7759;111;111;7759;111;111;7759;37;14459;34;14457
5808499;5785643;105;7371;105;105;7371;105;105;7371;36;15688;33;14135
5808500;5785643;109;7662;109;109;7662;109;109;7662;39;21311;36;21229
5808501;5785643;121;8497;121;121;8497;121;121;8497;34;14854;32;14720
5808502;5785643;122;8509;122;122;8509;122;122;8509;36;14729;34;14595
5808503;5785643;100;7028;95;83;8188;97;83;8188;35;13241;34;13241
5808504;5785643;96;6716;93;78;7876;94;78;7876;33;12861;31;12861
5808505;5785643;91;6337;86;73;7496;88;73;7496;32;12540;30;12540
5808506;5785643;89;6251;86;72;7410;87;72;7410;31;12514;30;12514
5808507;5785643;68;4794;68;68;4794;68;68;4794;30;12318;29;12318
5808508;5785643;66;4610;66;66;4610;66;66;4610;29;12019;28;12019
5808509;5785643;60;4196;60;60;4196;60;60;4196;29;12094;28;12094
5808510;5785643;60;4223;60;60;4223;60;60;4223;32;12583;31;12583
5808511;5785643;68;4759;68;68;4759;68;68;4759;35;12985;34;12985
5808512;5785643;141;9865;128;114;12574;134;114;12574;35;13170;34;13170
5808513;5785643;138;9664;127;111;12373;133;111;12373;21;7036;20;7036
5808514;5785643;137;9579;127;110;12287;131;110;12287;19;6657;19;6657
5808515;5785643;141;9870;128;114;12579;134;114;12579;20;6840;19;6840
5808516;5785643;144;10107;134;117;12816;139;117;12816;23;7300;23;7300
5808517;5785643;150;10518;139;123;13227;140;123;13227;26;7485;26;7485
5808518;5785643;156;10903;150;129;13612;145;129;13612;25;7123;24;7123
5810399;5785643;118;8226;118;118;8226;118;118;8226;39;15128;36;15126
5810400;5785643;116;8150;116;116;8150;116;116;8150;40;14945;37;14943
5810401;5785643;115;8044;115;115;8044;115;115;8044;40;14805;37;14803
5810402;5785643;107;7513;107;107;7513;107;107;7513;36;16198;34;14296
5810403;5785643;108;7527;108;108;7527;108;108;7527;35;15659;33;14109
5810404;5785643;111;7768;111;111;7768;111;111;7768;42;21722;39;21640
5810405;5785643;122;8554;122;122;8554;122;122;8554;35;14896;34;14762
5810406;5785643;124;8659;124;124;8659;124;124;8659;34;14466;33;14332
5810407;5785643;126;8824;126;126;8824;126;126;8824;34;12989;32;12989
5810408;5785643;95;6652;93;77;7811;92;77;7811;32;12655;30;12655
5810409;5785643;86;6040;81;69;7199;85;69;7199;31;12280;29;12280
5810410;5785643;84;5851;77;66;7032;81;66;7032;31;12102;30;12102
5810411;5785643;70;4866;70;70;4866;70;70;4866;31;12266;29;12266
5810412;5785643;67;4713;67;67;4713;67;67;4713;29;11962;28;11962
5810413;5785643;67;4665;67;67;4665;67;67;4665;29;11749;28;11749
5810414;5785643;62;4356;62;62;4356;62;62;4356;31;12011;30;12011
5810415;5785643;68;4764;68;68;4764;68;68;4764;34;12328;33;12328
5810416;5785643;133;9309;126;106;12017;126;106;12017;23;7460;22;7460
5810417;5785643;133;9276;126;105;11985;126;105;11985;21;7135;20;7135
5810418;5785643;136;9535;127;109;12243;131;109;12243;21;7045;21;7045
5810419;5785643;144;10069;134;117;12778;138;117;12778;23;7397;23;7397
5810420;5785643;147;10290;135;120;12999;139;120;12999;24;7367;24;7367
5810421;5785643;150;10506;139;123;13215;140;123;13215;26;7474;26;7474
5810422;5785643;154;10748;149;126;13457;145;126;13457;22;6958;22;6958
5810423;5785643;208;14536;193;170;17200;181;158;17250;36;14793;34;14793
5810457;5785643;260;18185;202;182;40018;192;180;39220;36;13630;32;14999
5810458;5785643;258;18049;200;178;39762;190;177;38964;35;13688;32;13688
5810462;5785643;279;19538;190;166;39645;175;162;59760;38;15114;34;15114
5810463;5785643;279;19521;179;156;39744;169;156;39744;38;15186;34;15186
5810464;5785643;282;19750;181;154;39626;169;154;39626;40;15595;35;15595
5812300;5785643;124;8678;124;117;11558;124;124;8678;39;15452;36;15450
5812301;5785643;122;8514;122;122;8514;122;122;8514;41;15310;38;15309
5812302;5785643;122;8550;122;122;8550;122;122;8550;43;15287;40;15285
5812303;5785643;116;8086;116;116;8086;116;116;8086;40;14870;37;14868
5812304;5785643;112;7839;112;112;7839;112;112;7839;36;15969;34;14512
5812305;5785643;113;7897;113;113;7897;113;113;7897;38;17467;35;17333
5812306;5785643;137;9574;128;116;9576;130;116;9576;36;14947;34;14813
5812307;5785643;139;9713;129;118;9715;130;118;13822;35;14635;33;14501
5812308;5785643;155;10863;140;125;16952;130;108;13173;33;14069;32;13935
5812309;5785643;155;10876;140;126;16964;133;109;13186;33;12923;31;12923
5812310;5785643;158;11072;144;128;17161;133;111;13382;32;12729;31;12729
5812311;5785643;86;5986;80;68;7187;84;68;7187;31;12283;30;12283
5812312;5785643;81;5687;78;67;7107;79;67;7107;30;12031;29;12031
5812313;5785643;79;5515;76;70;7830;78;70;7830;30;11742;28;11742
5812314;5785643;71;4967;71;71;4967;71;71;4967;29;11758;28;11758
5812315;5785643;68;4777;68;68;4777;68;68;4777;28;11456;27;11456
5812316;5785643;72;5069;72;72;5069;72;72;5069;31;11826;30;11826
5812317;5785643;76;5315;76;76;5315;76;76;5315;33;12233;32;12233
5812318;5785643;131;9172;123;104;11881;121;104;11881;21;7350;20;7350
5812319;5785643;129;9026;117;102;11735;115;102;11735;23;7387;22;7387
5812320;5785643;141;9868;128;114;12577;134;114;12577;20;7113;20;7113
5812321;5785643;141;9890;128;114;12599;134;114;12599;23;7482;23;7482
5812322;5785643;154;10774;137;119;13625;142;119;13625;26;7477;26;7477
5812323;5785643;153;10710;140;123;13882;141;123;13882;38;13383;37;13383
5812324;5785643;155;10825;150;128;13534;145;128;13534;38;14982;37;14982
5812325;5785643;207;14497;193;170;17161;178;157;17211;36;14800;34;14800
5812353;5785643;233;16312;223;206;40757;202;186;27470;34;13522;31;13522
5812354;5785643;236;16518;222;202;41438;205;186;27472;34;13741;31;13741
5812355;5785643;244;17069;222;198;41165;210;191;40367;33;13879;30;13879
5812356;5785643;242;16951;222;196;41025;207;189;40227;35;14301;32;14301
5812358;5785643;273;19122;204;186;40308;198;185;39510;39;14981;36;14981
5812359;5785643;270;18920;202;183;40106;195;182;39308;37;15010;33;15010
5812360;5785643;265;18585;200;178;39771;190;177;38973;36;14094;32;14094
5812361;5785643;264;18446;196;174;39462;187;172;38663;36;14066;32;14066
5812362;5785643;265;18558;188;157;38994;187;166;38196;40;14671;36;14671
5812363;5785643;270;18928;181;156;38881;184;164;38079;37;14600;33;14600
5812364;5785643;273;19127;188;169;39080;175;159;38055;38;14843;34;14843
5812365;5785643;278;19442;188;171;39044;175;160;59635;39;15311;35;15311
5812366;5785643;286;20010;184;155;39721;169;155;39721;41;15991;36;15991
5814173;5785643;286;20022;215;176;40323;205;172;42503;64;29354;59;27247
5814174;5785643;296;20700;215;186;41002;211;182;43182;65;29994;60;27888
5814175;5785643;297;20792;221;187;41094;211;183;43273;63;28496;58;26390
5814176;5785643;254;17770;229;217;43163;238;213;45536;57;26882;52;24775
5814201;5785643;126;8842;125;115;11371;126;126;8842;41;15752;38;15750
5814202;5785643;127;8883;126;118;11621;127;127;8883;43;17819;41;17685
5814203;5785643;127;8895;127;127;8895;127;127;8895;41;15234;38;15232
5814204;5785643;119;8329;119;114;9457;119;119;8329;37;16002;36;15868
5814205;5785643;116;8100;115;110;9188;115;110;9188;35;15635;34;15502
5814206;5785643;116;8137;115;110;9185;116;110;9185;39;17320;36;17186
5814207;5785643;133;9331;124;112;9333;127;115;13630;33;14580;32;14446
5814208;5785643;136;9493;126;115;9495;127;115;13602;34;14526;33;14392
5814209;5785643;153;10716;138;123;16804;130;106;13025;32;13896;31;13762
5814210;5785643;152;10652;138;122;16741;130;105;12962;34;13888;33;13754
5814211;5785643;155;10869;140;125;16958;130;109;13179;35;12973;33;12973
5814212;5785643;87;6067;84;72;7431;85;72;7431;33;12444;31;12444
5814213;5785643;82;5721;80;72;7459;81;72;7459;33;12364;31;12364
5814214;5785643;77;5370;75;68;7685;76;68;7685;29;11613;28;11613
5814215;5785643;74;5167;73;68;7632;74;74;5167;31;11652;30;11652
5814216;5785643;73;5088;73;73;5088;73;73;5088;29;11330;28;11330
5814217;5785643;75;5252;75;75;5252;75;75;5252;32;11285;31;11285
5814218;5785643;83;5809;83;83;5809;83;75;8624;32;11921;31;11921
5814219;5785643;128;8968;117;101;11677;115;101;11677;21;7435;21;7435
5814220;5785643;125;8784;114;98;11493;113;98;11493;23;7698;23;7698
5814221;5785643;145;10134;134;118;12843;139;118;12843;24;7463;24;7463
5814222;5785643;145;10154;134;118;12862;139;118;12862;25;7653;25;7653
5814223;5785643;153;10744;129;116;13407;139;116;13407;37;13303;36;13303
5814224;5785643;153;10697;129;116;13360;139;116;13360;38;13392;37;13392
5814225;5785643;207;14493;193;170;17156;178;157;17206;38;15032;37;15032
5814226;5785643;204;14258;186;157;16910;172;154;16972;36;14857;34;14857
5814227;5785643;199;13944;179;154;16657;172;149;16657;36;15018;34;15018
5814253;5785643;235;16475;216;198;40243;199;184;41160;38;13571;35;13571
5814254;5785643;257;18012;200;180;38940;187;166;39857;38;13784;35;13784
5814255;5785643;257;17958;200;179;38887;181;165;39804;37;13959;34;13959
5814256;5785643;246;17231;222;201;41326;210;193;40528;36;14362;32;14362
5814257;5785643;253;17677;231;207;41751;216;199;40952;35;14845;32;14845
5814258;5785643;248;17378;225;202;41452;213;195;40654;36;14687;32;14687
5814259;5785643;251;17599;231;217;64884;216;198;40875;39;14956;35;14956
5814260;5785643;270;18897;202;183;40083;195;181;39284;40;15517;36;15517
5814261;5785643;266;18642;200;179;39828;192;178;39029;37;14288;33;14288
5814262;5785643;268;18739;193;171;39262;187;170;38463;36;14162;32;14162
5814263;5785643;268;18791;193;170;39149;187;168;38351;36;14421;33;14421
5814264;5785643;274;19150;183;157;38987;178;162;37933;36;14478;33;14478
5814265;5785643;273;19089;179;154;38559;175;158;37684;37;14715;33;14715
5814266;5785643;281;19671;190;169;38908;181;163;38033;39;15175;35;15175
5814267;5785643;295;20631;193;172;60615;175;163;60615;42;16608;38;16608
5814268;5785643;295;20634;184;155;39883;169;156;39760;42;16473;37;16473
5816065;5785643;293;20500;215;183;40778;211;179;42958;63;29649;58;27542
5816068;5785643;283;19832;202;172;40067;205;168;42247;62;28957;57;26850
5816069;5785643;286;20044;215;175;40279;205;171;42459;61;28276;56;26169
5816070;5785643;271;18999;181;151;38245;193;157;41437;61;28271;56;26165
5816071;5785643;271;18994;188;152;38300;193;158;41492;61;28115;56;26009
5816072;5785643;273;19086;188;153;38393;193;159;41584;59;27288;54;25182
5816073;5785643;258;18056;195;157;38685;193;163;41877;59;27152;55;25045
5816074;5785643;253;17698;201;181;40670;205;177;42849;59;26810;54;24703
5816075;5785643;255;17831;232;217;43225;240;213;45597;58;26954;53;24847
5816099;5785643;140;9816;140;124;12048;140;140;9816;40;18566;37;16470
5816100;5785643;132;9233;128;123;76670;132;132;9233;38;17649;36;17515
5816101;5785643;137;9623;132;122;76585;137;123;10637;41;17677;39;17543
5816102;5785643;141;9895;133;122;76580;140;123;10632;39;17187;37;17053
5816103;5785643;123;8598;118;111;9228;121;111;9228;36;15910;34;15776
5816104;5785643;120;8369;117;107;8959;119;107;8959;35;15659;33;15525
5816105;5785643;128;8968;120;107;8970;124;107;8970;38;17070;36;16936
5816106;5785643;131;9170;121;110;9172;126;110;9172;34;14548;32;14414
5816107;5785643;136;9513;126;115;9515;125;110;13267;33;14201;32;14067
5816108;5785643;151;10572;137;121;16661;130;104;12882;33;14310;31;14176
5816109;5785643;148;10346;132;118;16435;130;101;12656;34;13615;32;13481
5816110;5785643;147;10305;133;117;16393;127;100;12615;34;13328;32;13195
5816111;5785643;143;10032;131;113;16121;124;97;12342;35;13282;34;13148
5816112;5785643;142;9912;131;112;16001;120;95;12222;34;13036;33;12902
5816113;5785643;80;5611;79;72;8152;80;72;8152;31;11674;30;11674
5816114;5785643;79;5514;76;68;7866;78;68;7866;28;11231;27;11231
5816115;5785643;79;5532;76;68;8175;79;68;8175;27;10957;26;10957
5816116;5785643;78;5456;76;70;8271;78;70;8271;30;11184;29;11184
5816117;5785643;81;5702;80;73;8517;81;73;8517;30;11174;29;11174
5816118;5785643;123;8577;108;95;11286;111;95;11286;21;7965;21;7965
5816119;5785643;123;8604;108;96;11312;111;96;11312;24;7879;24;7879
5816120;5785643;157;10984;138;120;13647;142;120;13647;27;7718;27;7718
5816121;5785643;155;10850;137;118;13513;142;118;13513;24;7589;24;7589
5816122;5785643;149;10450;129;112;13114;137;112;13114;33;13010;32;13010
5816123;5785643;149;10435;129;112;13098;137;112;13098;36;13246;35;13246
5816124;5785643;150;10507;129;113;13171;138;113;13171;37;13334;36;13334
5816125;5785643;205;14316;190;167;16980;175;155;17030;39;15112;38;15112
5816126;5785643;202;14164;179;155;16815;172;152;16877;38;15208;37;15208
5816127;5785643;196;13729;174;151;16442;169;146;16442;36;14995;34;14995
5816152;5785643;241;16864;202;184;39200;187;170;40117;40;15434;36;15434
5816153;5785643;256;17914;200;178;38843;181;164;39760;40;16236;36;16236
5816154;5785643;253;17699;200;175;38627;175;161;39544;44;18425;39;18425
5816155;5785643;254;17779;200;176;38707;178;162;39624;43;18523;39;18523
5816156;5785643;252;17655;231;206;41729;216;199;40931;36;14896;32;14896
5816157;5785643;251;17579;231;217;64864;216;198;40855;38;14857;34;14857
5816158;5785643;297;20759;200;178;38780;187;172;37905;40;15547;36;15547
5816159;5785643;296;20720;196;174;38393;187;171;37866;40;15498;36;15498
5816160;5785643;273;19104;196;174;38392;187;171;37865;38;14744;34;14744
5816161;5785643;271;18986;200;182;39085;187;176;38210;40;15658;36;15658
5816162;5785643;286;20025;179;156;38225;178;160;37350;40;15662;35;15662
5816163;5785643;277;19375;179;155;38566;175;159;37691;40;15287;36;15287
5816164;5785643;276;19318;179;154;38548;175;158;37672;38;14949;34;14949
5816165;5785643;279;19541;183;157;40742;175;161;60893;39;15244;35;15244
5816166;5785643;284;19878;193;172;61383;178;162;61005;39;15562;35;15562
5816167;5785643;290;20319;184;155;39898;175;160;60426;43;16343;39;16343
5817963;5785643;297;20820;221;187;41098;211;183;43278;63;30015;58;27909
5817964;5785643;294;20553;215;183;40831;211;179;43011;64;29804;59;27697
5817965;5785643;291;20390;215;181;40668;205;177;42848;63;29421;58;27314
5817966;5785643;288;20127;215;177;40406;205;173;42586;63;29306;58;27199
5817967;5785643;277;19416;195;156;38639;193;162;41831;62;28660;57;26537
5817968;5785643;273;19087;188;152;38310;193;158;41502;60;28201;55;26094
5817969;5785643;269;18810;181;148;38033;193;154;41225;60;28002;55;25895
5817970;5785643;268;18742;181;148;38049;193;154;41241;59;27658;54;25551
5817971;5785643;260;18226;188;152;38314;193;158;41506;58;27337;53;25231
5817972;5785643;255;17882;188;156;38614;193;162;41806;58;27007;53;24900
5817973;5785643;251;17543;201;179;40514;205;175;42694;57;26655;52;24548
5817974;5785643;249;17404;198;177;40376;205;173;42555;56;26448;52;24341
5817975;5785643;242;16920;201;179;40515;205;175;42694;57;26126;52;24019
5817976;5785643;240;16781;201;184;40899;211;180;43079;55;25769;51;23662
5817977;5785643;232;16265;201;188;41155;211;184;43335;56;25460;51;23353
5817997;5785643;141;9872;140;125;12105;141;141;9872;42;18635;40;16539
5817998;5785643;142;9928;140;126;12160;142;142;9928;42;18752;40;16656
