from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5827538;5785642;305;21330;170;145;35678;159;145;35678;65;23637;59;23563
5827539;5785642;306;21422;177;148;35952;162;149;36549;61;23443;55;23443
5827540;5785642;308;21584;179;153;37589;159;146;36672;62;23941;55;23941
5827541;5785642;313;21877;186;159;37270;162;149;37270;60;23939;53;23939
5827542;5785642;320;22408;182;153;37926;159;146;37010;61;24282;54;24282
5827543;5785642;330;23071;191;163;37728;171;153;37728;63;24669;56;24669
5827544;5785642;323;22594;186;165;37855;171;155;37855;64;25568;57;25290
5827545;5785642;328;22974;186;151;51140;174;149;39065;64;35215;56;35229
5827546;5785642;331;23177;194;147;39236;177;150;39236;66;35643;58;35658
5827547;5785642;338;23635;198;147;39594;177;150;39594;66;35706;58;35720
5827548;5785642;339;23709;198;148;39668;177;151;39668;64;35745;57;35760
5827549;5785642;342;23919;198;149;39811;177;152;39811;68;36234;60;36249
5829322;5785642;322;22510;235;208;41477;231;204;43850;76;34293;71;32729
5829323;5785642;313;21899;229;200;40867;225;196;43240;74;34080;68;32515
5829324;5785642;309;21641;223;196;40608;225;192;42788;63;27791;58;27779
5829325;5785642;308;21542;223;194;40510;219;190;42690;63;27602;58;27591
5829326;5785642;301;21089;217;188;40056;213;184;42236;65;27668;60;27657
5829327;5785642;295;20675;211;182;39643;207;178;41823;64;27489;59;27478
5829328;5785642;294;20590;211;181;39558;207;177;41738;59;26550;54;26539
5829329;5785642;289;20205;184;148;36726;189;155;39918;57;26454;52;26443
5829330;5785642;287;20058;170;142;36310;189;149;39502;57;26790;52;26778
5829331;5785642;282;19746;170;140;36165;177;147;39357;59;26652;54;26641
5829332;5785642;281;19704;177;145;36722;189;151;39914;59;26758;54;26747
5829333;5785642;270;18925;213;188;41145;213;184;43325;55;25202;50;25190
5829334;5785642;269;18862;213;187;41082;213;183;43262;57;25623;52;25612
5829335;5785642;278;19464;217;187;37101;213;183;39280;58;25806;53;25795
5829336;5785642;265;18584;213;187;41079;213;183;43259;57;25056;53;25045
5829337;5785642;268;18725;213;189;41220;213;185;43400;60;25214;55;25203
5829338;5785642;-1;-1;-1;-1;-1;-1;-1;-1;56;23618;51;23596
5829339;5785642;255;17879;208;183;25523;211;190;41449;54;23525;50;23503
5829340;5785642;248;17328;202;179;24986;190;178;45578;55;23458;50;23436
5829341;5785642;244;17066;196;176;24761;190;174;45317;53;24145;48;24134
5829342;5785642;247;17312;202;179;24969;190;178;45562;54;24497;49;23451
5829343;5785642;251;17575;208;183;25233;199;182;45826;54;24617;49;23571
5829344;5785642;221;15458;193;175;21826;187;164;45157;51;21743;46;21721
5829345;5785642;214;14965;196;177;22665;185;167;45996;49;21108;45;21086
5829346;5785642;212;14839;196;176;22540;185;165;45871;48;20876;44;20854
5829347;5785642;205;14319;192;174;22660;187;164;46034;47;20480;42;20458
5829348;5785642;201;14042;192;172;22524;182;161;45845;46;20147;42;20147
5829349;5785642;200;14008;192;177;22858;187;166;46179;45;19908;41;19908
5829353;5785642;211;14740;212;208;46398;205;184;47424;52;21092;48;21092
5829354;5785642;214;14987;216;211;46645;211;191;42991;50;19784;46;19784
5829355;5785642;177;12390;155;141;78233;151;129;78138;36;15509;34;15509
5829356;5785642;174;12172;155;138;78014;148;127;78020;34;15151;32;15151
5829357;5785642;168;11779;145;132;77621;143;129;78145;33;14931;31;14931
5829358;5785642;164;11500;140;128;77342;142;130;75887;33;14652;31;14652
5829359;5785642;166;11588;140;130;77430;146;131;75975;35;14921;33;14921
5829360;5785642;169;11798;145;133;77641;146;134;76186;36;14340;34;14340
5829361;5785642;154;10791;125;112;76633;135;120;75178;34;13928;32;13928
5829362;5785642;153;10703;124;111;76545;128;115;12011;31;13397;29;13397
5829363;5785642;152;10609;124;112;77297;122;109;74394;30;13120;28;13120
5829364;5785642;143;9989;122;109;74659;120;110;74448;30;12891;28;12891
5829365;5785642;139;9748;119;106;74418;118;105;74134;32;12720;31;12720
5829366;5785642;143;10044;122;110;74714;125;114;74765;32;12391;31;12391
5829367;5785642;148;10340;129;114;75010;132;118;75062;34;12248;33;12248
5829368;5785642;-1;-1;-1;-1;-1;-1;-1;-1;28;9764;27;9764
5829369;5785642;128;8958;122;104;12290;112;90;9296;26;9566;25;9566
5829370;5785642;124;8682;120;100;12013;107;86;9020;25;9444;24;9444
5829371;5785642;120;8422;112;97;11754;100;83;8760;25;8885;24;8885
5829372;5785642;115;8071;104;91;11403;95;77;8388;24;8525;23;8525
5829373;5785642;109;7625;98;85;10956;95;77;8355;23;8117;22;8117
5829374;5785642;109;7604;98;85;10935;95;77;7982;22;7684;21;7684
5829375;5785642;99;6919;92;75;10250;91;71;7344;21;7334;20;7334
5829376;5785642;100;6994;92;71;9961;92;71;9961;21;7569;20;7569
5829377;5785642;98;6854;86;67;9719;91;67;9719;22;7406;21;7406
5829378;5785642;102;7169;89;69;10118;93;69;10118;22;7580;21;7580
5829379;5785642;106;7417;86;69;10081;94;69;10081;24;7919;23;7919
5829380;5785642;110;7707;92;73;10370;97;73;10370;24;8143;23;8143
5829381;5785642;115;8074;92;78;10738;99;78;10738;26;8526;25;8526
5829382;5785642;118;8237;92;81;10901;102;81;10901;28;8860;26;8860
5829383;5785642;131;9194;104;90;11908;109;94;11857;26;8817;24;8817
5829384;5785642;123;8644;98;85;11518;104;86;11308;28;9310;27;9310
5829385;5785642;127;8865;98;86;11595;106;89;11528;27;9304;25;9304
5829386;5785642;130;9117;98;86;11845;106;93;11780;27;9542;26;9542
5829387;5785642;134;9388;104;89;12099;109;97;12052;28;9873;27;9873
5829388;5785642;138;9691;110;94;12404;120;102;12559;29;10161;27;10161
5829389;5785642;144;10075;116;97;12726;128;102;12844;32;10679;30;10679
5829390;5785642;148;10352;125;103;13066;128;106;13004;36;12308;34;12308
5829391;5785642;-1;-1;-1;-1;-1;-1;-1;-1;38;12409;36;12409
5829417;5785642;277;19380;184;162;47130;177;159;33083;50;20985;46;20985
5829418;5785642;269;18863;184;165;36905;171;157;38251;51;21299;47;21299
5829419;5785642;272;19069;167;146;36125;162;151;35249;52;21502;47;21181
5829420;5785642;277;19367;167;147;33530;159;145;35713;51;21089;47;21089
5829421;5785642;280;19590;163;142;33193;153;143;33193;52;21128;47;21128
5829422;5785642;282;19743;163;138;32944;153;139;32944;52;21336;47;21336
5829423;5785642;284;19868;163;143;35772;153;134;34855;54;21789;49;21789
5829424;5785642;290;20278;156;130;34667;147;130;34667;55;21888;50;21888
5829425;5785642;293;20527;160;142;35686;153;142;34769;56;22512;50;22364
5829426;5785642;296;20755;163;135;34997;153;135;34997;57;22447;50;22447
5829427;5785642;300;21004;163;138;35246;153;138;35246;57;22603;51;22603
5829428;5785642;304;21272;165;142;35515;153;142;35515;58;22947;52;22947
5829429;5785642;308;21569;170;146;35811;159;145;36274;59;23290;52;23290
5829430;5785642;312;21821;179;150;36064;159;146;36696;59;23499;53;23499
5829431;5785642;315;22047;185;157;36740;159;147;36740;60;23675;53;23675
5829432;5785642;319;22295;177;151;37813;159;144;36896;61;24209;54;24209
5829433;5785642;325;22777;184;158;37387;162;148;37387;62;24827;55;24827
5829434;5785642;329;23031;188;162;37641;168;152;37641;63;24916;56;24916
5829435;5785642;332;23216;180;152;51202;177;153;39307;64;35037;57;35051
5829436;5785642;335;23441;198;151;39505;186;155;39505;66;35840;58;35854
5829437;5785642;338;23669;201;154;39733;189;158;39733;64;35242;57;35256
5829438;5785642;340;23815;198;150;39774;183;153;39774;67;35838;59;35853
5829439;5785642;345;24180;201;153;40072;189;157;40072;67;36221;59;36235
5831210;5785642;326;22804;235;213;41772;237;209;44144;76;32252;70;32173
5831211;5785642;318;22263;235;205;41231;225;201;43603;79;34464;73;32899
5831212;5785642;315;22071;235;202;41039;225;198;43411;67;28070;62;28059
5831213;5785642;317;22224;235;204;41192;225;200;43564;67;28039;62;28028
5831214;5785642;312;21842;229;199;40810;225;195;43182;66;27806;61;27794
5831215;5785642;301;21039;217;187;40007;213;183;42187;72;31220;67;31142
5831216;5785642;295;20636;211;182;39604;207;178;41784;70;30922;64;30844
5831217;5785642;291;20390;211;178;39358;207;174;41538;60;26612;55;26600
5831218;5785642;291;20356;177;147;36625;189;154;39817;57;26531;52;26520
5831219;5785642;286;19989;170;141;36240;183;148;39432;57;26800;52;26789
5831220;5785642;286;20005;170;141;36217;183;148;39409;61;27012;56;27001
5831221;5785642;275;19234;219;192;41455;213;186;39489;60;26818;55;26807
5831222;5785642;273;19087;217;186;37045;213;186;43487;55;25245;50;25233
5831223;5785642;274;19180;211;182;36738;207;178;38918;56;25600;51;25589
5831224;5785642;277;19366;217;186;37003;213;182;39183;59;25915;55;25904
5831225;5785642;280;19613;223;189;37250;213;185;39622;60;25267;56;25255
5831226;5785642;-1;-1;-1;-1;-1;-1;-1;-1;60;25214;55;25202
5831227;5785642;-1;-1;-1;-1;-1;-1;-1;-1;56;23617;51;23595
5831228;5785642;247;17260;203;183;24934;190;177;45511;53;23424;48;23401
5831229;5785642;243;17014;199;180;24688;187;174;45264;53;23235;48;23213
5831230;5785642;240;16807;196;177;24480;185;171;45057;52;22914;47;22892
5831231;5785642;241;16888;196;178;24553;185;172;45139;54;22947;49;22925
5831232;5785642;238;16676;196;180;24415;185;169;44926;50;21629;46;21607
5831233;5785642;217;15218;193;172;21586;182;161;44917;48;21272;44;21249
5831234;5785642;212;14860;193;174;21731;185;163;45062;49;21040;44;21018
5831235;5785642;209;14628;193;173;22328;185;162;45659;48;20746;43;20724
5831236;5785642;208;14588;193;172;22289;182;162;45620;48;20536;44;20514
5831237;5785642;205;14336;192;174;22652;187;163;45983;48;20514;44;20492
5831238;5785642;207;14519;195;177;22835;187;166;46166;47;20314;43;20314
5831239;5785642;209;14602;209;191;36227;194;182;47286;46;20631;42;20631
5831241;5785642;210;14674;209;199;36836;199;183;47358;49;20954;45;20954
5831242;5785642;213;14924;214;210;46582;209;190;42928;53;21163;49;21163
5831243;5785642;-1;-1;-1;-1;-1;-1;-1;-1;41;17085;39;17085
5831244;5785642;176;12315;155;140;78157;148;126;77983;35;15626;33;15626
5831245;5785642;172;12073;154;136;77915;146;123;77751;35;15377;33;15377
5831246;5785642;170;11913;148;134;77756;142;126;77953;34;15006;32;15006
5831247;5785642;176;12303;155;140;78145;154;142;76690;34;15129;33;15129
5831248;5785642;169;11856;148;133;77698;147;135;76243;35;15183;33;15183
5831249;5785642;170;11909;148;134;77752;147;136;76297;39;15276;37;15276
5831250;5785642;173;12121;154;137;77963;154;139;76508;36;14031;34;14031
5831251;5785642;155;10846;129;115;77534;125;112;74631;32;13417;30;13417
5831252;5785642;152;10649;126;112;77337;122;109;74434;31;13165;29;13165
5831253;5785642;146;10227;123;107;76966;119;103;74013;30;12811;28;12811
5831254;5785642;143;10007;122;108;74564;118;105;74127;30;12828;28;12828
5831255;5785642;146;10196;123;111;74753;119;103;73996;36;14616;34;14616
5831256;5785642;150;10500;129;115;75057;120;106;74175;38;15032;36;15032
5831257;5785642;135;9473;120;99;13512;104;83;9734;29;9779;27;9779
5831258;5785642;130;9077;119;100;13753;104;83;9975;26;9593;25;9593
5831259;5785642;128;8957;116;98;13634;102;81;9855;25;9304;24;9304
5831260;5785642;125;8756;121;101;12088;110;87;9095;25;9199;24;9199
5831261;5785642;118;8268;107;93;12550;96;76;8771;23;8552;22;8552
5831262;5785642;118;8248;109;94;11579;98;80;8565;24;8055;23;8055
5831263;5785642;104;7291;92;80;10622;93;73;7670;23;7761;22;7761
5831264;5785642;104;7298;92;80;10629;93;75;7826;22;7534;21;7534
5831265;5785642;104;7279;92;75;10246;95;75;10246;23;7820;22;7820
5831266;5785642;105;7353;92;72;10054;97;72;10054;23;7736;22;7736
5831267;5785642;103;7200;89;71;10666;93;71;10666;23;7929;22;7929
5831268;5785642;107;7498;86;68;10156;94;68;10156;24;7926;22;7926
5831269;5785642;110;7732;92;73;10396;98;73;10396;25;8261;24;8261
5831270;5785642;114;7958;92;77;10622;99;77;10622;24;8329;23;8329
5831271;5785642;118;8248;92;81;10912;102;81;10912;28;8832;26;8832
5831272;5785642;121;8498;98;84;11161;106;84;11161;29;8996;27;8996
5831273;5785642;126;8787;104;88;11450;106;88;11450;29;9289;28;9289
5831274;5785642;130;9092;104;89;11823;106;93;11756;29;9447;27;9447
5831275;5785642;133;9339;104;89;12067;109;96;12003;30;9830;28;9830
5831276;5785642;138;9681;110;94;12409;120;102;12549;28;9870;26;9870
5831277;5785642;139;9711;110;94;12439;120;102;12579;28;10156;27;10156
5831278;5785642;148;10334;125;103;13048;128;106;12986;32;10899;30;10899
5831279;5785642;150;10491;125;105;13204;131;108;13142;35;11579;33;11579
5831280;5785642;163;11436;120;99;14026;134;104;14026;34;11645;32;11645
5831281;5785642;164;11480;120;100;14071;134;105;14071;35;11888;33;11888
5831306;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5831307;5785642;278;19474;184;166;35159;171;158;35762;52;21377;47;21377
5831308;5785642;278;19453;172;151;34802;165;149;33087;51;20991;46;20991
5831309;5785642;278;19429;165;146;34510;159;145;32794;51;20750;46;20750
5831310;5785642;283;19826;163;142;33205;156;143;33205;51;20978;47;20978
5831311;5785642;285;19948;163;139;32986;153;140;32986;52;21234;47;21450
5831312;5785642;288;20150;163;137;35137;153;137;35137;57;21767;52;21922
5831313;5785642;290;20296;156;130;34652;147;130;34652;53;21628;48;21628
5831314;5785642;293;20507;160;141;35666;153;141;34749;55;22182;49;22182
5831315;5785642;297;20755;163;135;34997;153;135;34997;57;22276;50;22276
5831316;5785642;300;21025;163;139;35267;153;139;35267;57;22644;51;22644
5831317;5785642;305;21372;170;144;35615;159;144;35615;58;23055;51;23055
5831318;5785642;309;21651;176;148;35893;159;144;36263;59;23266;52;23266
5831319;5785642;312;21837;178;150;36079;159;146;36402;60;23527;53;23527
5831320;5785642;316;22123;185;158;36816;162;148;36816;60;23886;54;23886
5831321;5785642;323;22587;177;149;39773;162;145;37167;62;34320;55;34335
5831322;5785642;325;22737;184;158;37344;165;148;37344;64;24769;56;24769
5831323;5785642;343;24037;194;171;38927;183;161;38927;64;34542;57;35223
5831324;5785642;334;23373;184;167;39166;180;157;39166;69;34869;62;34883
5831325;5785642;337;23605;187;169;39329;183;159;39329;63;34802;55;34817
5831326;5785642;346;24227;181;153;38919;174;157;39341;66;35161;59;35175
5831327;5785642;351;24585;190;171;39660;185;162;39660;65;34902;57;34916
5833097;5785642;323;22626;235;210;41594;231;206;43966;73;31696;67;31617
5833098;5785642;321;22491;235;208;41458;225;204;43831;72;31315;66;31237
5833099;5785642;319;22314;235;206;41282;225;202;43655;71;31411;65;31333
5833100;5785642;320;22374;235;206;41342;225;202;43714;69;31286;64;31208
5833101;5785642;339;23731;211;180;37362;207;176;39541;68;31088;63;31009
5833102;5785642;338;23626;211;178;37256;207;174;39436;69;30926;63;30848
5833103;5785642;297;20812;217;184;39779;207;180;41959;71;31020;66;30941
5833104;5785642;294;20563;211;181;39531;207;177;41711;62;26880;57;26869
5833105;5785642;293;20543;177;144;35925;189;151;39117;58;26644;53;26633
5833106;5785642;290;20297;170;141;35679;183;148;38871;57;27002;52;26991
5833107;5785642;289;20228;170;141;35664;183;148;38856;61;27167;56;27155
5833108;5785642;292;20454;177;145;35934;189;152;39126;63;27290;58;27279
5833109;5785642;280;19624;217;182;36758;207;178;38938;56;25421;52;25410
5833110;5785642;278;19452;211;178;36490;207;174;38670;58;25886;53;25875
5833111;5785642;281;19673;211;177;36377;201;173;38557;61;26019;56;26008
5833112;5785642;285;19925;211;180;36599;207;176;38779;62;25411;58;25400
5833113;5785642;296;20696;217;187;37066;213;183;39245;61;25333;57;25322
5833114;5785642;298;20890;211;182;34970;207;178;37150;58;23771;53;23748
5833115;5785642;-1;-1;-1;-1;-1;-1;-1;-1;56;23611;51;23589
5833116;5785642;245;17121;199;181;24795;190;175;45372;54;23269;49;23247
5833117;5785642;242;16918;196;178;24592;187;172;45169;52;22998;47;22976
5833118;5785642;236;16494;193;177;24234;185;166;44745;51;22632;47;22610
5833119;5785642;236;16492;193;177;24232;185;166;44743;52;22645;47;22622
5833120;5785642;219;15349;193;184;43831;182;160;44857;52;21542;47;21520
5833121;5785642;216;15144;196;177;21906;187;165;45237;51;21262;47;21240
5833122;5785642;213;14887;193;182;35634;182;166;45919;47;20777;43;20755
5833123;5785642;212;14830;190;180;35473;182;165;45861;50;21084;46;21062
5833124;5785642;219;15341;197;181;35554;182;172;46372;49;20604;44;20582
5833125;5785642;214;14968;209;185;35812;195;173;82338;47;21004;43;21004
5833126;5785642;209;14643;207;187;35957;194;182;47327;48;20804;44;20804
5833127;5785642;209;14608;209;198;36771;197;182;47293;48;20796;44;20796
5833128;5785642;210;14675;209;199;36838;199;183;47360;50;20937;46;20937
5833129;5785642;213;14896;214;210;46555;209;190;42900;42;17209;41;17209
5833130;5785642;181;12700;158;145;78543;149;125;77902;39;16997;38;16997
5833131;5785642;178;12450;155;142;78293;148;122;77652;34;15550;32;15550
5833132;5785642;175;12270;155;142;82091;148;120;77525;37;15634;35;15634
5833133;5785642;177;12357;155;141;78199;148;125;77867;35;15148;33;15148
5833134;5785642;175;12269;155;139;78112;154;141;76657;35;15508;33;15508
5833135;5785642;173;12136;155;137;77979;154;139;76524;37;15363;35;15363
5833136;5785642;173;12092;154;137;77934;154;139;76479;40;15504;38;15504
5833137;5785642;-1;-1;-1;-1;-1;-1;-1;-1;41;15316;38;15316
5833138;5785642;157;10994;131;117;77682;128;114;74779;37;14824;34;14824
5833139;5785642;152;10663;126;112;77351;122;110;74448;32;13551;30;13551
5833140;5785642;151;10571;124;111;77559;120;101;73854;31;13296;29;13296
5833141;5785642;152;10606;124;110;77520;120;100;73815;31;13285;29;13285
5833142;5785642;148;10373;124;109;73622;117;98;73676;35;14732;33;14732
5833143;5785642;153;10689;124;111;73781;120;101;73835;39;14303;37;14303
5833144;5785642;141;9879;121;105;13920;110;88;10123;31;11060;29;11060
5833145;5785642;130;9121;116;94;13161;104;78;9382;25;9560;24;9560
5833146;5785642;126;8787;116;96;13464;101;79;9685;25;9176;23;9176
5833147;5785642;123;8580;107;92;12647;98;75;8868;26;9116;25;9116
5833148;5785642;124;8697;116;94;12798;98;77;9019;25;8690;24;8690
5833149;5785642;110;7672;98;86;11004;98;80;8201;25;8339;24;8339
5833150;5785642;107;7507;97;83;10839;98;78;8036;25;7873;24;7873
5833151;5785642;117;8174;92;78;11717;103;78;11717;26;8712;25;8712
5833152;5785642;114;8000;92;76;11544;99;76;11544;24;8272;23;8272
5833153;5785642;110;7715;92;72;11259;98;72;11259;23;8002;22;8002
5833154;5785642;107;7494;92;76;11538;98;76;11538;25;8044;24;8044
5833155;5785642;113;7933;92;74;10591;99;74;10591;26;8561;24;8561
5833156;5785642;114;7964;92;74;10622;99;74;10622;25;8449;24;8449
5833157;5785642;121;8436;98;83;11100;107;83;11100;27;8940;26;8940
5833158;5785642;120;8420;95;83;11083;106;83;11083;26;8775;24;8775
5833159;5785642;124;8692;98;87;11355;109;87;11355;27;9285;26;9285
5833160;5785642;128;8985;104;91;11649;109;91;11649;30;9497;28;9497
5833161;5785642;132;9236;110;95;11900;112;95;11900;32;9699;31;9699
5833162;5785642;135;9425;113;97;12088;113;97;12088;30;9838;29;9838
5833163;5785642;145;10145;116;98;12810;128;103;12926;29;10523;27;10523
5833164;5785642;143;10026;113;95;13701;126;106;12690;29;10400;27;10400
5833165;5785642;145;10180;101;85;12795;125;94;12778;33;10988;31;10988
5833166;5785642;158;11044;113;94;13635;133;99;13635;32;11368;30;11368
5833167;5785642;159;11097;113;95;13688;133;100;13688;32;11444;30;11444
5833168;5785642;161;11279;116;97;13870;134;102;13870;34;11843;32;11843
5833193;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5833194;5785642;278;19448;170;151;34797;165;144;32018;49;20060;45;20060
5833195;5785642;285;19955;167;145;34417;159;145;34417;50;20682;45;20682
5833196;5785642;281;19685;160;143;34254;156;143;34254;53;20800;48;20800
5833197;5785642;287;20058;163;143;33692;159;144;33692;50;20645;45;20645
5833198;5785642;288;20141;163;138;33217;153;139;33217;54;21222;50;21222
5833199;5785642;291;20398;160;137;32177;153;138;32177;55;21454;49;21454
5833200;5785642;297;20756;163;135;34998;153;135;34998;54;21406;48;21406
5833201;5785642;297;20797;163;135;35039;153;135;35039;54;21774;48;21774
5833202;5785642;300;21014;163;135;31828;153;136;31828;57;22096;51;22096
5833203;5785642;304;21251;165;140;32184;153;141;32184;57;22486;51;22486
5833204;5785642;309;21596;170;145;32529;159;146;32529;58;22761;51;22761
5833205;5785642;313;21893;175;147;36789;165;149;32688;58;22869;51;22869
5833206;5785642;316;22142;177;151;37264;171;151;36744;59;23168;52;23168
5833207;5785642;319;22344;185;161;37042;168;151;37042;60;33364;53;33379
5833208;5785642;323;22593;177;149;39405;165;147;37732;61;34056;54;34071
5833209;5785642;326;22789;184;161;38000;168;151;38000;63;34432;56;34447
5833210;5785642;337;23571;184;164;38461;174;154;38461;63;34044;56;34725
5833211;5785642;337;23607;177;149;38668;171;152;38802;63;34487;55;34502
5833212;5785642;341;23893;181;153;38949;174;156;39098;63;34542;55;34556
5833213;5785642;343;24044;177;149;38697;174;153;39119;63;34521;55;34536
5833214;5785642;346;24248;181;153;50845;174;157;39323;64;34863;57;34878
5834982;5785642;350;24466;223;190;38096;213;186;40468;69;31712;63;31634
5834983;5785642;349;24407;223;190;38038;213;186;40410;71;31550;65;31472
5834984;5785642;-1;-1;-1;-1;-1;-1;-1;-1;70;31120;64;31042
5834985;5785642;-1;-1;-1;-1;-1;-1;-1;-1;67;30639;61;30561
5834986;5785642;339;23762;211;180;37393;207;176;39572;66;31059;60;30980
5834987;5785642;336;23519;211;177;37149;201;173;39329;65;30847;59;30769
5834988;5785642;333;23331;211;174;36962;201;170;39141;66;30725;61;30647
5834989;5785642;335;23445;211;176;37075;201;172;39255;69;30573;63;30495
5834990;5785642;-1;-1;-1;-1;-1;-1;-1;-1;68;30335;63;30256
5834991;5785642;296;20723;170;143;35811;189;150;39003;61;28013;56;27935
5834992;5785642;293;20525;170;139;35513;177;146;38705;58;27152;53;27141
5834993;5785642;293;20522;170;139;35510;177;146;38702;62;27640;57;27562
5834994;5785642;292;20464;211;171;36003;201;167;38183;66;27899;60;27821
5834995;5785642;289;20240;204;169;35815;201;165;37995;60;25678;55;25667
5834996;5785642;285;19915;211;172;36050;201;168;38229;61;26107;56;26095
5834997;5785642;284;19902;211;175;36272;201;171;38452;63;26240;58;26228
5834998;5785642;290;20328;211;181;36698;207;177;38877;64;25528;59;25517
5834999;5785642;295;20664;211;180;34809;207;176;36989;63;25489;59;25478
5835000;5785642;295;20659;211;179;34739;207;175;36919;61;23953;56;23930
5835001;5785642;297;20777;211;180;34857;207;176;37037;59;23800;54;23778
5835002;5785642;247;17262;203;183;24936;190;177;45512;57;23484;52;23462
5835003;5785642;238;16666;196;179;24357;185;169;44916;54;23162;49;23140
5835004;5785642;232;16212;190;182;35136;182;162;44463;51;22430;46;22407
5835005;5785642;224;15646;190;171;21040;179;161;44371;50;21765;46;21742
5835006;5785642;224;15655;193;188;44088;185;164;45113;53;22038;48;22016
5835007;5785642;223;15644;197;181;35571;185;177;46675;52;22476;47;22454
5835008;5785642;220;15416;197;178;35342;182;174;46447;49;22097;45;21516
5835009;5785642;215;15026;190;175;35156;182;168;46057;49;21186;45;21164
5835010;5785642;219;15337;199;180;35443;185;178;46746;48;21410;44;21410
5835011;5785642;215;15054;202;182;35588;188;170;82114;49;21279;46;21279
5835012;5785642;213;14916;210;188;36053;204;176;82579;51;21081;47;21081
5835013;5785642;215;15062;213;191;36230;204;179;82756;52;21046;48;21046
5835014;5785642;213;14906;214;210;46565;209;190;42911;50;20926;46;20926
5835015;5785642;223;15642;156;143;82852;153;121;78286;39;16964;37;16964
5835016;5785642;196;13701;156;136;81685;147;114;77119;40;17021;38;17021
5835017;5785642;182;12733;156;140;81967;145;118;77401;35;16169;33;16169
5835018;5785642;179;12538;155;138;81804;145;116;77238;37;15957;35;15957
5835019;5785642;182;12772;156;142;82070;149;120;77504;38;16067;36;16067
5835020;5785642;178;12444;155;142;78287;156;144;76832;37;15661;35;15661
5835021;5785642;178;12470;155;142;78312;156;144;76858;37;15427;35;15427
5835022;5785642;175;12223;135;117;79670;134;101;75103;40;15593;37;15593
5835023;5785642;168;11792;134;117;79425;127;101;74859;38;15150;36;15150
5835024;5785642;163;11430;130;115;78966;121;99;74400;36;14768;33;14768
5835025;5785642;160;11186;130;114;78876;114;98;74310;33;14380;31;14380
5835026;5785642;156;10940;124;113;78390;114;97;73824;34;14328;32;14328
5835027;5785642;152;10605;124;110;77515;114;96;73508;31;13358;29;13358
5835028;5785642;148;10380;121;104;73306;114;94;73360;32;13557;30;13557
5835029;5785642;145;10163;121;106;73253;107;92;10407;36;14129;34;14129
5835030;5785642;138;9692;121;102;13733;107;85;9936;31;11027;29;11027
5835031;5785642;140;9818;121;104;13859;110;87;10062;29;9713;28;9713
5835032;5785642;130;9102;116;94;13124;100;77;9346;27;9608;26;9608
5835033;5785642;152;10629;126;113;72897;120;103;72897;31;10205;29;10205
5835034;5785642;131;9151;107;92;12694;109;92;12694;28;9602;26;9602
5835035;5785642;129;9044;104;91;12588;109;91;12588;27;9484;26;9484
5835036;5785642;122;8526;98;83;12070;108;83;12070;25;8890;24;8890
5835037;5785642;116;8132;92;78;11676;99;78;11676;25;8626;24;8626
5835038;5785642;113;7900;92;74;11444;99;74;11444;23;8263;22;8263
5835039;5785642;113;7882;92;73;11561;99;73;11561;24;8271;23;8271
5835040;5785642;112;7821;92;73;11310;99;73;11310;25;8299;24;8299
5835041;5785642;116;8150;92;77;10808;99;77;10808;26;8680;24;8680
5835042;5785642;125;8784;104;88;11448;109;88;11448;28;9330;26;9330
5835043;5785642;127;8918;104;90;11581;109;90;11581;29;9196;28;9196
5835044;5785642;125;8760;101;88;11424;109;88;11424;26;8802;24;8802
5835045;5785642;126;8814;104;89;11478;109;89;11478;27;9380;25;9380
5835046;5785642;128;8985;104;91;11649;109;91;11649;29;9588;28;9588
5835047;5785642;131;9150;110;94;11813;109;94;11813;32;9844;31;9844
5835048;5785642;134;9387;113;97;12050;112;97;12050;30;9826;28;9826
5835049;5785642;153;10736;120;99;13978;131;104;13978;32;11604;29;11604
5835050;5785642;149;10450;113;95;13691;127;100;13691;30;10904;28;10904
5835051;5785642;148;10363;107;89;13283;125;94;13283;31;11057;29;11057
5835052;5785642;154;10769;110;90;13359;128;95;13359;31;11055;28;11055
5835053;5785642;179;12498;125;107;15087;141;112;15087;31;11356;29;11356
5835054;5785642;175;12241;125;103;14829;141;108;14829;34;12706;32;12706
5835055;5785642;175;12231;125;103;14819;141;108;14819;34;12636;31;12636
5835078;5785642;271;18956;181;161;29813;174;149;32404;47;19346;43;19346
5835079;5785642;283;19819;181;161;29807;174;149;32397;49;20099;45;20099
5835080;5785642;281;19664;181;159;29652;171;147;32242;49;20055;45;20055
5835081;5785642;288;20132;167;144;34277;159;144;34277;50;20964;46;20964
5835082;5785642;286;19990;167;144;34371;159;144;34371;51;20661;46;20661
5835083;5785642;289;20204;163;140;33622;153;140;33622;51;20923;47;20923
5835084;5785642;292;20419;163;141;33526;153;142;33526;52;21250;47;21158
5835085;5785642;296;20726;163;137;32239;153;138;32239;53;21499;48;21499
5835086;5785642;299;20932;163;134;31476;153;135;31476;56;21696;50;22639
5835087;5785642;300;20998;160;131;31546;153;132;31546;56;22237;50;22237
5835088;5785642;303;21204;163;134;31732;153;135;31732;55;21994;49;21994
